Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Tuesday,November,29,2016,n,n,n,n,n,NaN,NaN
Tuesday,November,29,2016,n,y,y,n,n,ATTARD,"129,000"
Tuesday,November,29,2016,n,n,n,n,n,GĦAXAQ,"198,500"
Tuesday,November,29,2016,y,n,n,n,n,QORMI,"109,000"
Tuesday,November,29,2016,y,n,n,n,n,ST VENERA,"120,500"
Monday,November,28,2016,n,n,n,n,n,NaN,NaN
Monday,November,28,2016,y,n,n,n,n,SLIEMA,"330,000"
Monday,November,28,2016,y,n,n,n,n,ST VENERA,"132,000"
Sunday,November,27,2016,n,n,n,n,n,NaN,NaN
Sunday,November,27,2016,n,n,n,n,n,NaN,NaN
Sunday,November,27,2016,n,n,n,n,n,NaN,NaN
Sunday,November,27,2016,n,n,n,n,n,NaN,"480,000"
Sunday,November,27,2016,y,n,n,n,n,ATTARD,"285,000"
Sunday,November,27,2016,n,n,n,n,n,ATTARD,"250,000"
Sunday,November,27,2016,n,n,y,n,n,ATTARD,"620,000"
Sunday,November,27,2016,n,n,n,y,y,ATTARD,"890,000"
Sunday,November,27,2016,n,n,n,n,n,ATTARD,"350,000"
Sunday,November,27,2016,n,n,n,n,n,ATTARD,"16,000"
Sunday,November,27,2016,n,y,y,n,n,ATTARD,"295,000"
Sunday,November,27,2016,n,y,y,n,n,ATTARD,"290,000"
Sunday,November,27,2016,n,y,n,n,n,ATTARD,"249,000"
Sunday,November,27,2016,n,n,y,n,n,ATTARD,"335,000"
Sunday,November,27,2016,n,y,n,n,n,ATTARD,"250,000"
Sunday,November,27,2016,y,n,y,n,n,ATTARD,NaN
Sunday,November,27,2016,n,n,y,n,n,ATTARD,"1,795"
Sunday,November,27,2016,n,n,n,y,n,ATTARD,"320,000"
Sunday,November,27,2016,n,n,n,n,n,ATTARD,"360,000"
Sunday,November,27,2016,n,n,n,n,y,ATTARD,"460,000"
Sunday,November,27,2016,n,n,y,n,n,ATTARD,"475,000"
Sunday,November,27,2016,n,y,y,n,n,ATTARD,"340,000"
Sunday,November,27,2016,n,y,y,n,n,ATTARD,"295,000"
Sunday,November,27,2016,n,n,n,n,y,ATTARD,"445,000"
Sunday,November,27,2016,n,n,n,n,n,ATTARD,"230,000"
Sunday,November,27,2016,n,y,n,n,n,ATTARD,"260,000"
Sunday,November,27,2016,n,y,n,n,n,NaN,NaN
Sunday,November,27,2016,n,n,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"650,000"
Sunday,November,27,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"620,000"
Sunday,November,27,2016,y,n,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"435,000"
Sunday,November,27,2016,y,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"250,000"
Sunday,November,27,2016,n,n,n,y,n,BAĦRIJA,"830,000"
Sunday,November,27,2016,n,n,y,n,n,BAĦRIJA,"220,000"
Sunday,November,27,2016,n,n,y,y,n,BAĦRIJA,"650,000"
Sunday,November,27,2016,n,y,y,n,n,BALZAN,"280,000"
Sunday,November,27,2016,n,n,n,n,n,BALZAN,"750,000"
Sunday,November,27,2016,n,y,n,n,n,BALZAN,"319,000"
Sunday,November,27,2016,n,n,n,n,n,BALZAN,"475,000"
Sunday,November,27,2016,y,n,n,n,n,BALZAN,"220,000"
Sunday,November,27,2016,n,n,n,n,n,BALZAN,"260,000"
Sunday,November,27,2016,n,n,n,n,n,BALZAN,NaN
Sunday,November,27,2016,n,n,n,n,n,BALZAN,"195,000"
Sunday,November,27,2016,n,n,n,n,n,BALZAN,"275,000"
Sunday,November,27,2016,n,y,n,n,n,BALZAN,NaN
Sunday,November,27,2016,n,n,n,y,y,BIDNIJA,"848,000"
Sunday,November,27,2016,n,n,n,y,n,BIRGUMA,"2,500"
Sunday,November,27,2016,n,n,y,n,n,BIRGUMA,"585,000"
Sunday,November,27,2016,y,n,y,n,n,BIRGUMA,"295,000"
Sunday,November,27,2016,n,n,n,n,n,BIRKIRKARA,"185,000"
Sunday,November,27,2016,n,n,n,n,n,BIRKIRKARA,"200,000"
