Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,December,18,2017,y,n,n,y,n,GOZO,"160,000"
Monday,December,18,2017,n,y,n,n,n,MELLIEĦA,"240,000"
Monday,December,18,2017,n,y,n,n,n,MOSTA,"238,000"
Monday,December,18,2017,n,n,n,n,n,QAWRA,"55,000"
Monday,December,18,2017,n,y,n,n,n,QAWRA,"310,000"
Monday,December,18,2017,y,n,n,n,n,ST PAUL' S BAY,"240,000"
Monday,December,18,2017,n,n,n,n,n,ST PAULS BAY,"260,000"
Monday,December,18,2017,y,n,n,n,n,ST PAUL' S BAY,"210,000"
Sunday,December,17,2017,n,n,n,n,n,NaN,NaN
Sunday,December,17,2017,n,n,n,n,n,NaN,"150,000"
Sunday,December,17,2017,y,n,n,n,n,ATTARD,"210,200"
Sunday,December,17,2017,n,n,y,y,n,ATTARD,"750,000"
Sunday,December,17,2017,n,y,y,n,n,ATTARD,"340,000"
Sunday,December,17,2017,n,n,n,y,n,ATTARD,"670,000"
Sunday,December,17,2017,n,n,n,n,n,ATTARD,"320,000"
Sunday,December,17,2017,n,n,n,y,n,ATTARD,NaN
Sunday,December,17,2017,n,n,n,n,n,ATTARD,"205,000"
Sunday,December,17,2017,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"235,000"
Sunday,December,17,2017,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,December,17,2017,y,n,y,n,n,BAĦRIJA,"175,000"
Sunday,December,17,2017,n,y,y,n,n,BALZAN,"315,000"
Sunday,December,17,2017,n,y,y,n,n,BALZAN,"360,000"
Sunday,December,17,2017,y,n,n,n,n,BALZAN,"170,000"
Sunday,December,17,2017,n,n,y,n,n,BALZAN,"450,000"
Sunday,December,17,2017,n,n,n,n,n,BALZAN,"245,000"
Sunday,December,17,2017,n,n,y,y,n,BIDNIJA,"1,300"
Sunday,December,17,2017,n,n,y,n,n,BIRKIRKARA,"295,000"
Sunday,December,17,2017,y,n,n,n,n,BIRKIRKARA,NaN
Sunday,December,17,2017,n,n,n,n,n,BIRKIRKARA,"202,000"
Sunday,December,17,2017,n,n,n,n,y,BIRKIRKARA,NaN
Sunday,December,17,2017,y,n,n,n,n,BIRKIRKARA,"191,000"
Sunday,December,17,2017,y,n,n,n,n,BIRKIRKARA,"118,000"
Sunday,December,17,2017,n,n,n,n,n,BIRKIRKARA,"310,000"
Sunday,December,17,2017,n,n,n,n,n,BIRKIRKARA,"57,500"
Sunday,December,17,2017,n,y,n,n,n,BIRKIRKARA,"210,000"
Sunday,December,17,2017,n,n,y,n,n,BIRKIRKARA,NaN
Sunday,December,17,2017,y,n,n,n,n,BIRKIRKARA,"159,000"
Sunday,December,17,2017,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,December,17,2017,n,n,y,n,y,BIRŻEBBUĠA,"770,500"
Sunday,December,17,2017,n,n,n,n,n,BIRŻEBBUĠA,"190,000"
Sunday,December,17,2017,n,n,y,n,y,BIRŻEBBUĠA,"770,500"
Sunday,December,17,2017,y,n,n,n,n,BIRŻEBBUĠA,"126,500"
Sunday,December,17,2017,n,y,n,n,n,BIRŻEBBUĠA,"250,000"
Sunday,December,17,2017,y,n,n,n,n,BUĠIBBA,"133,000"
Sunday,December,17,2017,y,n,n,n,n,BUĠIBBA,"165,000"
Sunday,December,17,2017,y,n,n,n,n,BUĠIBBA,"160,000"
Sunday,December,17,2017,n,n,y,n,y,COSPICUA ,"570,000"
Sunday,December,17,2017,n,n,n,n,n,COSPICUA,"159,000"
Sunday,December,17,2017,n,y,n,n,n,FGURA,"225,000"
Sunday,December,17,2017,n,n,n,n,n,FGURA,"105,000"
Sunday,December,17,2017,n,y,y,n,n,FGURA,"220,000"
Sunday,December,17,2017,n,n,n,n,n,FGURA,"362,000"
Sunday,December,17,2017,n,n,n,n,n,FGURA,"160,000"
Sunday,December,17,2017,n,y,n,n,n,FGURA,"175,000"
Sunday,December,17,2017,y,n,n,n,n,FGURA,"135,000"
Sunday,December,17,2017,y,n,n,n,n,FGURA,"135,000"
Sunday,December,17,2017,n,n,y,n,n,FGURA,"295,000"
Sunday,December,17,2017,n,n,y,n,n,FGURA,"295,000"
Sunday,December,17,2017,n,n,n,n,n,FGURA,"128,000"
Sunday,December,17,2017,y,n,n,n,n,FLEUR-DE-LYS,"139,000"
Sunday,December,17,2017,n,y,n,n,n,FLORIANA,"297,000"
Sunday,December,17,2017,n,y,n,n,n,FLORIANA,"265,000"
Sunday,December,17,2017,n,n,y,y,n,GĦARGĦUR,NaN
Sunday,December,17,2017,n,n,y,y,y,GĦARGĦUR,NaN
Sunday,December,17,2017,n,y,y,n,n,GĦARGĦUR,"345,000"
Sunday,December,17,2017,n,n,n,n,n,GĦARGĦUR,"355,000"
Sunday,December,17,2017,n,n,n,n,y,GĦARGĦUR,NaN
Sunday,December,17,2017,n,y,y,n,n,GĦARGĦUR,"345,000"
Sunday,December,17,2017,n,y,y,n,n,GĦARGĦUR,"325,000"
Sunday,December,17,2017,n,n,n,n,n,GĦARGĦUR,"380,000"
Sunday,December,17,2017,n,n,n,n,n,GĦAXAQ,"430,000"
Sunday,December,17,2017,y,n,n,n,n,GĦAXAQ,"250,000"
Sunday,December,17,2017,y,n,n,n,n,GĦAXAQ,"171,000"
Sunday,December,17,2017,n,n,n,y,n,GĦAXAQ,"362,000"
Sunday,December,17,2017,n,n,n,n,y,GĦAXAQ,"235,000"
Sunday,December,17,2017,n,n,y,n,y,GĦAXAQ,"380,000"
Sunday,December,17,2017,n,n,n,n,n,GĦAXAQ,"195,000"
Sunday,December,17,2017,y,n,y,n,n,GOZO,"150,000"
Sunday,December,17,2017,n,n,y,y,y,GOZO,"920,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"230,000"
Sunday,December,17,2017,n,n,y,y,n,GOZO,"30,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"140,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,NaN
Sunday,December,17,2017,y,n,n,n,n,GOZO,"165,000"
Sunday,December,17,2017,y,n,y,n,n,GOZO,"165,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"235,000"
Sunday,December,17,2017,y,y,n,n,n,GOZO,"87,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"180,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"94,400"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"180,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"78,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"250,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"130,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"125,000"
Sunday,December,17,2017,y,n,y,n,n,GOZO,"170,000"
Sunday,December,17,2017,n,n,y,n,n,GOZO,"170,000"
Sunday,December,17,2017,n,n,n,y,n,GOZO,"330,000"
Sunday,December,17,2017,n,n,n,y,n,GOZO,"134,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"125,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"200,000"
Sunday,December,17,2017,n,n,n,n,n,GOZO,"115,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"205,000"
Sunday,December,17,2017,y,n,n,n,n,GOZO,"210,000"
Sunday,December,17,2017,y,n,n,n,n,GUARDAMANGIA,"220,000"
Sunday,December,17,2017,n,n,n,n,n,GUDJA,"260,000"
Sunday,December,17,2017,y,n,n,n,n,GŻIRA,"325,000"
Sunday,December,17,2017,n,n,y,n,n,GŻIRA,"39,500"
Sunday,December,17,2017,n,n,n,n,n,GŻIRA,"279,000"
Sunday,December,17,2017,y,n,n,n,n,GŻIRA,"250,000"
Sunday,December,17,2017,y,n,n,n,n,GŻIRA,"377,000"
Sunday,December,17,2017,n,n,n,n,n,GŻIRA,"265,000"
Sunday,December,17,2017,n,n,n,n,n,GŻIRA,"265,000"
Sunday,December,17,2017,n,n,y,n,n,ĦAMRUN,"235,000"
Sunday,December,17,2017,y,y,n,n,n,ĦAMRUN,"192,000"
Sunday,December,17,2017,n,n,n,n,n,ĦAMRUN,"138,150"
Sunday,December,17,2017,n,n,n,n,y,ĦAMRUN,"320,000"
Sunday,December,17,2017,n,n,y,n,n,ĦAMRUN,"220,000"
Sunday,December,17,2017,y,n,n,n,n,ĦAMRUN,"185,000"
Sunday,December,17,2017,n,y,n,n,n,ĦAMRUN,"99,000"
Sunday,December,17,2017,n,n,n,n,n,IKLIN,NaN
Sunday,December,17,2017,n,y,y,n,n,IKLIN,"265,000"
Sunday,December,17,2017,n,n,n,y,n,IKLIN,"1,000"
Sunday,December,17,2017,n,n,y,n,n,KALKARA,"830,000"
Sunday,December,17,2017,n,n,y,n,n,KALKARA,"95,000"
Sunday,December,17,2017,y,n,n,n,n,KALKARA,"138,000"
Sunday,December,17,2017,n,n,n,n,n,KALKARA,"250,000"
Sunday,December,17,2017,n,n,y,y,y,KAPPARA,"1,500"
Sunday,December,17,2017,n,n,n,n,n,KAPPARA,"27,000"
Sunday,December,17,2017,n,y,y,n,n,KAPPARA,"315,000"
Sunday,December,17,2017,n,n,y,n,n,NaN,NaN
Sunday,December,17,2017,n,n,n,y,y,LIJA,NaN
Sunday,December,17,2017,n,n,y,n,y,LIJA,"1,380"
Sunday,December,17,2017,n,n,n,y,y,LIJA,"1,450"
Sunday,December,17,2017,y,n,n,n,n,LUQA,"160,000"
Sunday,December,17,2017,n,n,y,y,n,MADLIENA,"2,000"
Sunday,December,17,2017,n,y,y,n,n,MADLIENA,"468,000"
Sunday,December,17,2017,y,n,y,n,n,MARSASCALA,"130,000"
Sunday,December,17,2017,y,n,y,n,n,MARSASCALA,"245,000"
Sunday,December,17,2017,n,n,n,n,n,MARSASCALA,NaN
Sunday,December,17,2017,n,n,y,n,n,MARSASCALA,"550,000"
Sunday,December,17,2017,n,n,n,n,n,MARSASCALA,"285,000"
Sunday,December,17,2017,y,n,n,n,n,MARSASCALA,"270,000"
Sunday,December,17,2017,y,y,n,n,n,MARSASCALA,"220,000"
Sunday,December,17,2017,n,n,n,n,n,MARSASCALA,NaN
Sunday,December,17,2017,n,y,n,n,n,MARSASCALA,"250,000"
Sunday,December,17,2017,y,n,n,n,n,MARSASCALA,"189,000"
Sunday,December,17,2017,y,n,n,n,n,MARSASCALA,"230,000"
Sunday,December,17,2017,y,n,y,n,n,MARSASCALA,"244,000"
Sunday,December,17,2017,n,n,n,n,n,MARSASCALA,"298,000"
Sunday,December,17,2017,n,n,y,n,n,MARSAXLOKK,"650,000"
Sunday,December,17,2017,n,y,n,n,n,MARSAXLOKK,"230,000"
Sunday,December,17,2017,n,n,n,n,n,MDINA,"900,000"
Sunday,December,17,2017,n,n,y,y,n,MELLIEĦA,"1,750"
Sunday,December,17,2017,n,n,y,y,y,MELLIEĦA,"1,370"
Sunday,December,17,2017,n,n,n,n,n,MELLIEĦA,NaN
Sunday,December,17,2017,n,n,n,n,n,MELLIEĦA,NaN
Sunday,December,17,2017,n,n,y,y,n,MELLIEĦA,"1,300"
Sunday,December,17,2017,y,n,n,n,n,MELLIEĦA,"198,000"
Sunday,December,17,2017,n,n,n,n,n,MELLIEĦA,NaN
Sunday,December,17,2017,n,n,n,n,n,MELLIEĦA,"230,000"
Sunday,December,17,2017,n,n,n,n,y,MELLIEĦA,"1,850"
Sunday,December,17,2017,y,n,n,n,n,MELLIEĦA,"212,000"
Sunday,December,17,2017,y,n,y,n,n,MELLIEĦA,NaN
Sunday,December,17,2017,n,n,n,n,n,MELLIEĦA,"330,000"
Sunday,December,17,2017,y,n,n,n,n,MELLIEĦA,"115,000"
Sunday,December,17,2017,n,y,y,n,n,MELLIEĦA,"215,000"
Sunday,December,17,2017,n,n,y,n,n,MELLIEĦA,"476,500"
Sunday,December,17,2017,y,n,n,n,n,MELLIEĦA,"425,000"
Sunday,December,17,2017,n,n,n,y,n,MELLIEĦA,"265,500"
Sunday,December,17,2017,n,n,n,n,y,MELLIEĦA,"350,000"
Sunday,December,17,2017,n,n,y,n,n,MELLIEĦA,"318,000"
Sunday,December,17,2017,y,n,n,n,n,MELLIEĦA,"170,000"
Sunday,December,17,2017,y,n,n,n,n,MĠARR,"205,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"387,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"280,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"280,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"275,000"
Sunday,December,17,2017,y,n,n,n,n,MOSTA,"215,000"
Sunday,December,17,2017,n,y,n,n,n,MOSTA,"276,000"
Sunday,December,17,2017,y,n,n,n,n,MOSTA,"240,000"
Sunday,December,17,2017,y,n,n,n,n,MOSTA,NaN
Sunday,December,17,2017,n,y,n,n,n,MOSTA,"276,000"
Sunday,December,17,2017,n,n,y,n,n,MOSTA,NaN
Sunday,December,17,2017,y,n,n,n,n,MOSTA,"225,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"280,000"
Sunday,December,17,2017,y,n,y,n,n,MOSTA,"280,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"270,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,"200,000"
Sunday,December,17,2017,n,n,n,n,n,MOSTA,NaN
Sunday,December,17,2017,y,n,n,n,n,MOSTA,"195,000"
Sunday,December,17,2017,n,n,n,n,y,MQABBA,"297,000"
Sunday,December,17,2017,n,n,n,y,y,MQABBA,NaN
Sunday,December,17,2017,n,n,n,y,n,MQABBA,"298,000"
Sunday,December,17,2017,n,n,n,n,n,MSIDA,"150,000"
Sunday,December,17,2017,y,n,n,n,n,MSIDA,"125,000"
Sunday,December,17,2017,y,n,n,n,n,MSIDA,"197,000"
Sunday,December,17,2017,n,n,n,n,n,MSIDA,"155,000"
Sunday,December,17,2017,y,n,n,n,n,MSIDA,"172,000"
Sunday,December,17,2017,n,n,n,n,n,MSIDA,"159,000"
Sunday,December,17,2017,n,n,n,n,n,MSIDA,"135,000"
Sunday,December,17,2017,y,n,n,n,n,NAXXAR,"210,000"
Sunday,December,17,2017,n,n,y,y,n,NAXXAR,"880,000"
Sunday,December,17,2017,n,n,n,n,n,NAXXAR,"375,000"
Sunday,December,17,2017,n,n,y,y,n,NAXXAR,"880,000"
Sunday,December,17,2017,n,y,n,n,n,NAXXAR,"265,000"
Sunday,December,17,2017,n,n,n,n,n,NAXXAR,"450,000"
Sunday,December,17,2017,n,n,n,n,n,NAXXAR,NaN
Sunday,December,17,2017,n,n,n,n,n,NAXXAR,"325,000"
Sunday,December,17,2017,n,n,y,n,n,NAXXAR,NaN
Sunday,December,17,2017,y,n,n,n,n,PACEVILLE,"300,000"
Sunday,December,17,2017,n,n,n,n,n,PAOLA,"169,000"
Sunday,December,17,2017,n,n,n,n,n,PAOLA,"160,000"
Sunday,December,17,2017,n,n,y,n,n,PAOLA,"202,000"
Sunday,December,17,2017,n,n,y,n,n,PEMBROKE,"810,000"
Sunday,December,17,2017,n,y,y,n,n,PEMBROKE,"408,000"
Sunday,December,17,2017,n,n,n,n,n,PIETÀ,NaN
Sunday,December,17,2017,y,n,n,n,n,PIETÀ,"132,500"
Sunday,December,17,2017,n,n,n,n,n,PIETÀ,"164,000"
Sunday,December,17,2017,y,n,n,n,n,PORTOMASO,"355,000"
Sunday,December,17,2017,n,n,n,n,n,NaN,"880,000"
Sunday,December,17,2017,y,n,y,n,n,QAWRA,"220,000"
Sunday,December,17,2017,y,n,y,n,n,QAWRA,"595,000"
Sunday,December,17,2017,n,n,n,n,n,QAWRA,"159,000"
Sunday,December,17,2017,y,n,n,n,n,QAWRA,"148,000"
Sunday,December,17,2017,y,n,n,n,n,QAWRA,"137,000"
Sunday,December,17,2017,y,n,n,n,n,QAWRA,"118,000"
Sunday,December,17,2017,y,n,n,n,n,QAWRA,"160,000"
Sunday,December,17,2017,n,y,y,n,n,QAWRA,"225,000"
Sunday,December,17,2017,y,n,n,n,n,QORMI,"400,000"
Sunday,December,17,2017,n,y,n,n,n,QORMI,"142,000"
Sunday,December,17,2017,n,n,n,n,n,QORMI,"245,000"
Sunday,December,17,2017,y,n,y,n,n,QRENDI,NaN
Sunday,December,17,2017,y,n,n,n,n,QRENDI,"175,000"
Sunday,December,17,2017,n,n,n,n,n,QRENDI,"230,000"
Sunday,December,17,2017,n,n,n,n,n,RABAT,"70,000"
Sunday,December,17,2017,n,n,n,y,n,RABAT,"800,000"
Sunday,December,17,2017,n,n,y,n,n,RABAT,"700,000"
Sunday,December,17,2017,n,n,y,n,y,RABAT,"399,000"
Sunday,December,17,2017,n,n,n,n,y,SAN ĠWANN,"480,000"
Sunday,December,17,2017,y,n,n,n,n,SAVOY,"300,000"
Sunday,December,17,2017,n,n,n,n,n,SENGLEA ,"150,000"
Sunday,December,17,2017,n,n,n,n,n,SIĠĠIEWI,"140,000"
Sunday,December,17,2017,y,y,n,n,n,SIĠĠIEWI,"180,000"
Sunday,December,17,2017,y,n,y,n,n,SIĠĠIEWI,NaN
Sunday,December,17,2017,n,n,y,n,n,SIĠĠIEWI,"480,000"
Sunday,December,17,2017,n,n,n,y,n,SIĠĠIEWI,NaN
Sunday,December,17,2017,n,n,n,n,n,SLIEMA ,"585,000"
Sunday,December,17,2017,n,n,y,n,n,SLIEMA,"850,000"
Sunday,December,17,2017,y,n,y,n,n,SLIEMA,"406,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"349,950"
Sunday,December,17,2017,y,n,y,n,n,SLIEMA,"899,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"650,000"
Sunday,December,17,2017,n,n,y,n,n,SLIEMA,"550,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"975,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,NaN
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"398,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"690,000"
Sunday,December,17,2017,n,n,y,n,n,SLIEMA,"450,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"300,000"
Sunday,December,17,2017,n,y,n,n,n,SLIEMA,"292,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"1,275"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"585,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"1,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"295,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"585,000"
Sunday,December,17,2017,y,n,y,n,n,SLIEMA,"695,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"314,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"957,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"260,000"
Sunday,December,17,2017,n,n,y,n,n,SLIEMA,"850,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"950,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"245,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"550,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"565,000"
Sunday,December,17,2017,n,n,n,n,n,SLIEMA,"585,000"
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"350,000"
Sunday,December,17,2017,n,n,y,n,n,SLIEMA,NaN
Sunday,December,17,2017,y,n,n,n,n,SLIEMA,"289,000"
Sunday,December,17,2017,n,n,n,n,n,SPINOLA,NaN
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,"165,000"
Sunday,December,17,2017,y,n,y,n,n,ST JULIANS,"350,000"
Sunday,December,17,2017,n,n,n,n,n,ST JULIANS,"235,000"
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,NaN
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,NaN
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,"295,000"
Sunday,December,17,2017,y,n,y,n,n,ST JULIANS,"340,000"
Sunday,December,17,2017,n,n,y,n,n,ST JULIANS,"350,000"
Sunday,December,17,2017,y,n,y,n,n,ST JULIANS,NaN
Sunday,December,17,2017,n,y,y,n,n,ST JULIANS,"580,000"
Sunday,December,17,2017,y,n,y,n,n,ST JULIANS,"280,000"
Sunday,December,17,2017,n,n,y,n,n,ST JULIANS,"345,000"
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,"265,000"
Sunday,December,17,2017,y,n,n,n,n,ST JULIANS,"275,000"
Sunday,December,17,2017,y,n,n,n,n,ST PAUL' S BAY,"480,000"
Sunday,December,17,2017,y,n,n,n,n,ST PAUL' S BAY,"390,000"
Sunday,December,17,2017,n,y,n,y,n,ST PAUL' S BAY,"395,000"
Sunday,December,17,2017,y,n,n,n,n,ST PAUL' S BAY,"170,000"
Sunday,December,17,2017,y,n,n,n,n,ST PAUL' S BAY,NaN
Sunday,December,17,2017,n,n,n,n,n,ST PAUL' S BAY,"424,000"
Sunday,December,17,2017,y,n,y,n,n,ST PAUL' S BAY,"195,000"
Sunday,December,17,2017,n,n,n,n,n,ST PAUL' S BAY,"425,000"
Sunday,December,17,2017,y,n,y,n,n,ST PAUL' S BAY,NaN
Sunday,December,17,2017,y,n,y,n,n,ST PAUL' S BAY,"159,000"
Sunday,December,17,2017,y,n,n,n,n,NaN,"175,000"
Sunday,December,17,2017,y,n,n,n,n,ST PAUL' S,"165,000"
Sunday,December,17,2017,n,y,n,n,n,ST VENERA,"185,000"
Sunday,December,17,2017,n,n,n,n,n,ST VENERA,"125,000"
Sunday,December,17,2017,n,y,n,n,n,ST VENERA,NaN
Sunday,December,17,2017,n,n,n,n,n,ST VENERA,"68,500"
Sunday,December,17,2017,n,n,y,n,n,ST VENERA,"200,000"
Sunday,December,17,2017,n,n,n,n,n,SWATAR,"165,000"
Sunday,December,17,2017,n,y,y,n,n,SWATAR,"310,000"
Sunday,December,17,2017,n,n,n,y,n,SWIEQI,"560,000"
Sunday,December,17,2017,n,y,n,n,n,SWIEQI,"245,000"
Sunday,December,17,2017,y,n,y,n,n,SWIEQI,"285,000"
Sunday,December,17,2017,y,n,y,n,n,SWIEQI,"325,000"
Sunday,December,17,2017,y,n,y,n,n,SWIEQI,"300,000"
Sunday,December,17,2017,n,n,y,n,n, TAL-IBRAĠ,"31,000"
Sunday,December,17,2017,n,n,y,n,y,TA' XBIEX,"950,000"
Sunday,December,17,2017,n,y,y,n,n,TAL-IBRAĠ,NaN
Sunday,December,17,2017,n,n,n,n,n,TAL-IBRAĠ,"285,000"
Sunday,December,17,2017,n,y,n,n,n,TAL-IBRAĠ,"325,000"
Sunday,December,17,2017,n,n,n,y,n,TAL-IBRAĠ,NaN
Sunday,December,17,2017,y,n,n,n,n,TAL-IBRAĠ,NaN
Sunday,December,17,2017,n,y,y,n,n,TAL-IBRAĠ,NaN
Sunday,December,17,2017,n,n,n,y,n,TAL-IBRAĠ,NaN
Sunday,December,17,2017,y,n,n,n,n,TAL-IBRAĠ,"330,000"
Sunday,December,17,2017,n,y,y,n,n,TAL-IBRAĠ,"440,000"
Sunday,December,17,2017,n,y,y,n,n,TAL-IBRAĠ,"330,000"
Sunday,December,17,2017,n,n,n,y,n,TAL-IBRAĠ,"400,000"
Sunday,December,17,2017,n,n,n,n,n, VICTORIA GARDENS,NaN
Sunday,December,17,2017,n,y,n,y,n,TARXIEN,"280,000"
Sunday,December,17,2017,y,n,n,n,y,TARXIEN,"175,000"
Sunday,December,17,2017,y,n,y,n,n, POINT,"1,950"
Sunday,December,17,2017,y,n,n,n,n, POINT,"660,000"
Sunday,December,17,2017,y,n,n,n,n,NaN,NaN
Sunday,December,17,2017,n,n,n,n,y,VALLETTA,"318,000"
Sunday,December,17,2017,n,n,n,n,n,VALLETTA,"2,750"
Sunday,December,17,2017,y,n,n,n,n,VALLETTA,"1,200"
Sunday,December,17,2017,n,n,n,n,n,VALLETTA,"1,600"
Sunday,December,17,2017,n,n,n,n,n,VALLETTA,NaN
Sunday,December,17,2017,y,n,n,n,n,VALLETTA,"285,000"
Sunday,December,17,2017,y,n,n,n,n,VALLETTA,"350,000"
Sunday,December,17,2017,n,n,n,n,n,VALLETTA,"850,000"
Sunday,December,17,2017,y,n,n,n,n,VALLETTA,"295,000"
Sunday,December,17,2017,n,n,n,n,n,VALLETTA,"695,000"
