Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Sunday,October,2,2016,n,n,n,n,n,NaN,NaN
Sunday,October,2,2016,n,n,n,n,n,NaN,NaN
Sunday,October,2,2016,n,n,n,n,n,ATTARD,"550,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"240,000"
Sunday,October,2,2016,n,n,y,n,n,ATTARD,"250,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"320,000"
Sunday,October,2,2016,n,n,n,y,y,ATTARD,NaN
Sunday,October,2,2016,y,n,n,n,n,ATTARD,"210,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"300,000"
Sunday,October,2,2016,y,n,y,n,n,ATTARD,"234,000"
Sunday,October,2,2016,y,n,n,n,n,ATTARD,"234,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,NaN
Sunday,October,2,2016,n,n,y,n,n,ATTARD,"585,000"
Sunday,October,2,2016,n,n,n,n,n,ATTARD,"16,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"298,000"
Sunday,October,2,2016,n,y,n,n,n,ATTARD,"239,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"350,000"
Sunday,October,2,2016,n,y,n,n,n,ATTARD,"300,000"
Sunday,October,2,2016,y,n,y,n,n,ATTARD,"241,000"
Sunday,October,2,2016,n,n,y,n,n,ATTARD,"320,000"
Sunday,October,2,2016,n,n,n,n,n,ATTARD,NaN
Sunday,October,2,2016,y,n,n,n,n,ATTARD,"230,000"
Sunday,October,2,2016,n,y,y,n,n,ATTARD,"285,000"
Sunday,October,2,2016,y,n,y,n,n,ATTARD,"245,000"
Sunday,October,2,2016,y,n,y,n,y,ATTARD,"330,000"
Sunday,October,2,2016,n,n,y,n,n,ATTARD,"465,000"
Sunday,October,2,2016,y,n,n,n,n,ATTARD,"245,000"
Sunday,October,2,2016,y,n,n,n,n,ATTARD,"234,000"
Sunday,October,2,2016,n,n,y,n,n,ATTARD,"195,000"
Sunday,October,2,2016,n,n,y,y,n,ATTARD,NaN
Sunday,October,2,2016,n,y,n,n,n,NaN,NaN
Sunday,October,2,2016,y,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"315,000"
