Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,July,1,2015,n,n,n,n,n,NaN,NaN
Wednesday,July,1,2015,n,n,n,y,n,ATTARD,"890,000"
Wednesday,July,1,2015,n,n,n,n,n,ATTARD,"333,543"
Wednesday,July,1,2015,n,n,y,n,n,ATTARD,"532,800"
Wednesday,July,1,2015,n,n,n,y,n,BAĦRIJA,"445,000"
Wednesday,July,1,2015,y,n,n,n,n,BALZAN,"147,000"
Wednesday,July,1,2015,y,n,n,n,n,BIRKIRKARA,"120,000"
Wednesday,July,1,2015,n,n,n,n,n,BIRKIRKARA,"108,000"
Wednesday,July,1,2015,y,n,n,n,n,GOZO,"75,000"
Wednesday,July,1,2015,n,n,y,n,n,GOZO,"375,000"
Wednesday,July,1,2015,n,n,n,n,n,GOZO,"165,000"
Wednesday,July,1,2015,n,n,n,n,n,GOZO,"260,000"
Wednesday,July,1,2015,n,n,n,n,n,GŻIRA ,"155,000"
Wednesday,July,1,2015,y,n,n,n,n,HAMRUN,"75,000"
Wednesday,July,1,2015,n,n,n,y,n,LIJA,"350,000"
Wednesday,July,1,2015,n,y,y,n,n,LIJA,"199,000"
Wednesday,July,1,2015,y,n,n,y,n,MARSASCALA,"197,000"
Wednesday,July,1,2015,n,n,n,n,n,MOSTA,"215,000"
Wednesday,July,1,2015,y,n,y,n,n,MSIDA,"165,000"
Wednesday,July,1,2015,n,n,y,n,n,MSIDA,"199,000"
Wednesday,July,1,2015,n,n,y,n,n,MSIDA,"116,235"
Wednesday,July,1,2015,n,n,n,n,n,MSIDA,"140,000"
Wednesday,July,1,2015,y,n,n,n,n,NAXXAR,"245,000"
Wednesday,July,1,2015,n,n,n,n,n,NAXXAR,"355,000"
Wednesday,July,1,2015,y,n,n,n,n,NAXXAR,"129,000"
Wednesday,July,1,2015,y,n,n,n,n,PORTOMASO,"300,000"
Wednesday,July,1,2015,n,n,n,n,n,QAJJENZA,NaN
Wednesday,July,1,2015,n,n,n,n,n,QAWRA,"175,000"
Wednesday,July,1,2015,n,n,n,y,n,QORMI,"340,000"
Wednesday,July,1,2015,n,n,n,n,n,SAN ĠWANN,"275,000"
Wednesday,July,1,2015,n,y,y,n,n,SAN PAWL TAT-TARĠA,NaN
Wednesday,July,1,2015,n,n,y,y,n,SAN PAWL TAT-TARĠA,"520,000"
