Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,May,25,2016,n,n,n,n,n,BALZAN,"189,000"
Wednesday,May,25,2016,n,n,n,y,n,BIRGUMA,"790,000"
Wednesday,May,25,2016,n,n,n,n,n,FLORIANA,"140,000"
Wednesday,May,25,2016,y,n,y,n,n,GOZO,"188,000"
Wednesday,May,25,2016,y,n,n,n,n,GOZO,"165,000"
Wednesday,May,25,2016,y,n,y,n,n,GOZO,"155,000"
Wednesday,May,25,2016,n,y,n,n,n,GOZO,"150,000"
Wednesday,May,25,2016,n,n,n,n,n,GOZO,"168,000"
Wednesday,May,25,2016,n,n,n,n,n,GŻIRA,"325,000"
Wednesday,May,25,2016,n,y,n,n,n,LIJA ,NaN
Wednesday,May,25,2016,n,n,y,n,n,MARSASCALA,"360,000"
Wednesday,May,25,2016,n,n,y,n,n,MĠARR,"159,000"
Wednesday,May,25,2016,y,n,n,n,n,NAXXAR,"225,000"
Wednesday,May,25,2016,n,n,n,n,n,SIĠĠIEWI,NaN
Wednesday,May,25,2016,y,n,n,n,n,SLIEMA ,"950,000"
Wednesday,May,25,2016,n,n,n,n,n,SLIEMA,"180,000"
Wednesday,May,25,2016,y,n,n,n,n,SLIEMA,"265,000"
Wednesday,May,25,2016,n,n,y,n,n,ST JULIANS,"630,000"
Wednesday,May,25,2016,n,n,y,n,n,ST JULIANS,"305,000"
Wednesday,May,25,2016,y,n,y,n,n,ST JULIANS,NaN
Wednesday,May,25,2016,y,n,n,n,n,ST JULIANS,"1,090"
Wednesday,May,25,2016,y,n,n,y,y,ST JULIANS,"619,995"
Wednesday,May,25,2016,y,n,n,n,n,ST JULIANS,"220,000"
Wednesday,May,25,2016,n,n,y,n,n,ST PAUL' S BAY,"380,000"
Wednesday,May,25,2016,y,n,n,n,n,ST VENERA,"127,500"
Wednesday,May,25,2016,y,n,n,n,n,SWATAR,"225,000"
Wednesday,May,25,2016,n,y,n,n,n,SWIEQI,"250,000"
Wednesday,May,25,2016,y,n,n,n,n,TA' XBIEX,"1,190"
Wednesday,May,25,2016,y,n,n,n,n,TA' XBIEX,"120,000"
Wednesday,May,25,2016,y,n,n,n,n,TA' XBIEX,"250,000"
Wednesday,May,25,2016,n,n,n,n,n,VALLETTA,"1,750"
Wednesday,May,25,2016,y,n,n,n,n,ŻURRIEQ,"118,000"
Tuesday,May,24,2016,n,n,n,n,n,BALZAN,"189,000"
Tuesday,May,24,2016,y,n,n,n,n,GĦARGĦUR,"195,000"
Tuesday,May,24,2016,y,n,y,n,n,GOZO,"235,000"
Tuesday,May,24,2016,y,n,n,n,n,GOZO,"147,000"
Tuesday,May,24,2016,y,n,n,n,n,SLIEMA ,"950,000"
Tuesday,May,24,2016,y,n,n,n,n,ST JULIANS,"150,000"
Monday,May,23,2016,n,n,n,n,n,BALZAN,"189,000"
Monday,May,23,2016,y,n,n,n,n,SLIEMA ,"950,000"
Monday,May,23,2016,y,n,n,n,n,SLIEMA,"350,000"
Sunday,May,22,2016,n,n,n,n,n,NaN,NaN
Sunday,May,22,2016,n,n,y,n,n,NaN,"180,000"
Sunday,May,22,2016,y,n,y,n,n,ATTARD,"160,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"165,000"
Sunday,May,22,2016,y,n,y,n,n,ATTARD,"160,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"265,000"
Sunday,May,22,2016,n,n,y,n,n,ATTARD,"330,000"
Sunday,May,22,2016,n,y,n,n,n,ATTARD,"325,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"145,000"
Sunday,May,22,2016,n,n,y,n,n,ATTARD,"34,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"350,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"175,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,NaN
Sunday,May,22,2016,n,n,n,n,n,ATTARD,"205,000"
Sunday,May,22,2016,n,n,n,n,n,ATTARD,"265,000"
Sunday,May,22,2016,n,n,n,n,n,ATTARD,"180,000"
Sunday,May,22,2016,n,n,n,n,n,ATTARD,"205,000"
Sunday,May,22,2016,n,y,y,n,n,ATTARD,"345,000"
Sunday,May,22,2016,y,n,y,n,n,ATTARD,NaN
Sunday,May,22,2016,n,n,y,n,y,ATTARD,"425,000"
Sunday,May,22,2016,n,n,y,n,n,ATTARD,"450,000"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,NaN
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"145,400"
Sunday,May,22,2016,y,n,n,n,n,ATTARD,"159,000"
Sunday,May,22,2016,n,y,n,n,n,NaN,NaN
Sunday,May,22,2016,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,22,2016,n,n,y,y,y,BAĦAR IĊĊAGĦAQ,"650,000"
Sunday,May,22,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,22,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"699,000"
Sunday,May,22,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,22,2016,n,n,n,n,n,BAĦRIJA,"165,000"
Sunday,May,22,2016,n,y,n,n,n,BALZAN,"235,000"
Sunday,May,22,2016,y,n,n,n,n,BALZAN,"149,500"
Sunday,May,22,2016,n,y,n,n,n,BALZAN,"319,000"
Sunday,May,22,2016,n,n,y,y,n,BALZAN,"460,000"
Sunday,May,22,2016,n,n,y,n,n,BALZAN,"365,000"
Sunday,May,22,2016,n,y,n,n,y,BALZAN,"254,000"
Sunday,May,22,2016,n,y,y,n,n,BALZAN,"299,000"
Sunday,May,22,2016,n,n,n,n,y,BALZAN,"485,000"
Sunday,May,22,2016,y,n,n,n,n,BALZAN,NaN
Sunday,May,22,2016,n,n,n,n,y,BENGĦAJSA,"375,000"
Sunday,May,22,2016,n,n,n,n,n,NaN,NaN
Sunday,May,22,2016,n,n,n,n,n,BIRGUMA,"480,000"
Sunday,May,22,2016,n,n,y,n,n,BIRGUMA,"325,000"
Sunday,May,22,2016,n,n,y,y,n,BIRGUMA,NaN
Sunday,May,22,2016,n,n,n,y,n,BIRGUMA,"1,400"
Sunday,May,22,2016,n,n,n,n,n,BIRGUMA,NaN
Sunday,May,22,2016,n,y,n,n,n,BIRGUMA,"128,000"
Sunday,May,22,2016,n,y,n,n,n,BIRGUMA,NaN
Sunday,May,22,2016,n,n,n,y,n,BIRGUMA,"790,000"
Sunday,May,22,2016,y,n,n,n,n,BIRGUMA,"308,000"
Sunday,May,22,2016,n,n,y,n,n,BIRGUMA,NaN
Sunday,May,22,2016,n,n,n,n,y,BIRKIRKARA ,"245,000"
Sunday,May,22,2016,n,y,n,n,n,BIRKIRKARA,"240,000"
Sunday,May,22,2016,n,n,n,n,n,BIRKIRKARA,"380,000"
Sunday,May,22,2016,n,n,n,n,n,BIRKIRKARA,"150,000"
Sunday,May,22,2016,n,y,n,n,n,BIRKIRKARA,"150,000"
Sunday,May,22,2016,n,y,n,n,n,BIRKIRKARA,"223,500"
Sunday,May,22,2016,n,n,n,n,n,BIRKIRKARA,"178,000"
Sunday,May,22,2016,y,n,n,n,n,BIRKIRKARA,"365,000"
Sunday,May,22,2016,y,n,n,n,n,BIRKIRKARA,"220,000"
Sunday,May,22,2016,n,n,n,n,n,BIRKIRKARA,"160,000"
Sunday,May,22,2016,n,n,n,n,y,BIRKIRKARA,"375,000"
Sunday,May,22,2016,n,n,n,n,y,BIRKIRKARA,"375,000"
Sunday,May,22,2016,y,n,n,n,n,BIRŻEBBUĠA,"175,000"
Sunday,May,22,2016,n,n,y,n,n,BIRŻEBBUĠA,"457,000"
Sunday,May,22,2016,n,n,n,n,n,BIRŻEBBUĠA,"210,000"
Sunday,May,22,2016,y,n,y,n,n,BIRŻEBBUĠA,"182,000"
Sunday,May,22,2016,n,n,y,n,n,BIRŻEBBUĠA,"210,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"128,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"58,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"90,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"122,000"
Sunday,May,22,2016,n,n,y,n,n,BUĠIBBA,"21,600"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"175,000"
Sunday,May,22,2016,n,y,n,n,n,BUĠIBBA,"190,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"120,000"
Sunday,May,22,2016,y,n,n,n,n,BUĠIBBA,"130,000"
Sunday,May,22,2016,n,n,n,n,n,COSPICUA ,"160,000"
Sunday,May,22,2016,y,n,n,n,n,COSPICUA ,"139,000"
Sunday,May,22,2016,n,n,n,n,n,COSPICUA ,"139,000"
Sunday,May,22,2016,n,y,n,n,n,COSPICUA ,"50,000"
Sunday,May,22,2016,n,n,n,n,n,DINGLI,"150,000"
Sunday,May,22,2016,y,n,y,n,n,DINGLI,"280,000"
Sunday,May,22,2016,y,n,n,n,n,DINGLI,NaN
Sunday,May,22,2016,y,n,n,n,n,DINGLI,NaN
Sunday,May,22,2016,n,y,n,n,n,FGURA,"215,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"99,000"
Sunday,May,22,2016,n,n,n,n,n,FGURA,"139,000"
Sunday,May,22,2016,n,n,n,n,n,FGURA,"330,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"101,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"92,000"
Sunday,May,22,2016,n,n,y,n,n,FGURA,"210,000"
Sunday,May,22,2016,n,y,n,n,n,FGURA,"150,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"88,000"
Sunday,May,22,2016,n,y,n,n,n,FGURA,"170,000"
Sunday,May,22,2016,n,n,y,n,n,FGURA,"99,000"
Sunday,May,22,2016,n,y,n,n,n,FGURA,"220,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"90,000"
Sunday,May,22,2016,y,n,n,n,n,FGURA,"97,000"
Sunday,May,22,2016,n,n,n,n,n,FLORIANA,"140,000"
Sunday,May,22,2016,n,n,n,n,n,FLORIANA,"80,000"
Sunday,May,22,2016,n,n,n,n,n,FLORIANA,"960,000"
Sunday,May,22,2016,n,n,n,y,n,GOZO,"375,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"180,000"
Sunday,May,22,2016,n,y,y,y,n,GOZO,"165,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"185,000"
Sunday,May,22,2016,n,n,n,y,y,GOZO,"375,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"148,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"105,000"
Sunday,May,22,2016,n,n,n,y,n,GOZO,"225,000"
Sunday,May,22,2016,n,n,y,n,y,GOZO,"290,000"
Sunday,May,22,2016,y,n,n,n,n,GOZO,"85,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"151,400"
Sunday,May,22,2016,y,n,n,n,n,GOZO,"86,000"
Sunday,May,22,2016,n,y,n,n,y,GOZO,"170,000"
Sunday,May,22,2016,n,y,n,y,n,GOZO,"180,000"
Sunday,May,22,2016,n,n,y,n,n,GOZO,"10,000"
Sunday,May,22,2016,n,n,y,y,n,GOZO,"380,000"
Sunday,May,22,2016,y,n,n,n,n,GOZO,"65,000"
Sunday,May,22,2016,y,n,n,n,n,GOZO,NaN
Sunday,May,22,2016,n,n,y,n,n,GOZO,"110,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"199,000"
Sunday,May,22,2016,y,n,n,n,n,GOZO,"99,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,"125,000"
Sunday,May,22,2016,n,n,y,n,n,GOZO,"185,000"
Sunday,May,22,2016,n,n,y,n,n,GOZO,"180,000"
Sunday,May,22,2016,n,n,y,y,y,GOZO,"350,000"
Sunday,May,22,2016,y,n,y,n,n,GOZO,NaN
Sunday,May,22,2016,y,n,n,n,n,GOZO,NaN
Sunday,May,22,2016,y,n,n,n,n,GOZO,"82,700"
Sunday,May,22,2016,n,n,y,y,n,GOZO,"260,000"
Sunday,May,22,2016,n,n,n,n,n,GOZO,NaN
Sunday,May,22,2016,n,n,y,n,n,GUARDAMANGIA,"338,000"
Sunday,May,22,2016,n,n,n,n,n,GUARDAMANGIA,"145,000"
Sunday,May,22,2016,y,n,n,n,n,GUARDAMANGIA,"144,000"
Sunday,May,22,2016,n,n,n,y,y,GUDJA,"335,000"
Sunday,May,22,2016,n,y,y,n,n,GUDJA,"203,000"
Sunday,May,22,2016,n,n,n,y,n,GUDJA,"335,000"
Sunday,May,22,2016,n,y,n,n,n,GUDJA,"140,000"
Sunday,May,22,2016,n,n,n,n,y,GUDJA,"276,000"
Sunday,May,22,2016,y,n,n,n,n,GUDJA,"97,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,"325,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"260,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"160,000"
Sunday,May,22,2016,y,y,n,n,n,GŻIRA,"630,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,"550,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"135,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"255,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,NaN
Sunday,May,22,2016,y,n,y,n,n,GŻIRA,"235,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"189,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,"265,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"235,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"150,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"169,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"150,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"89,000"
Sunday,May,22,2016,n,n,y,n,n,GŻIRA,"70,000"
Sunday,May,22,2016,n,n,y,n,n,GŻIRA,"150,000"
Sunday,May,22,2016,y,n,n,n,n,GŻIRA,"125,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,"350,000"
Sunday,May,22,2016,n,n,n,n,n,GŻIRA,"270,000"
Sunday,May,22,2016,y,n,n,n,n, SLIEMA,"195,000"
Sunday,May,22,2016,y,n,n,n,n,GĦARGĦUR,"245,000"
