Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,June,27,2018,n,n,n,n,n,DINGLI,NaN
Wednesday,June,27,2018,y,n,y,y,n,GOZO,"162,000"
Wednesday,June,27,2018,n,n,n,n,n,GOZO,"170,000"
Wednesday,June,27,2018,n,n,n,n,n,GOZO,"365,000"
Wednesday,June,27,2018,n,n,y,n,n,GOZO,NaN
Wednesday,June,27,2018,y,n,n,n,n,MARSASCALA,"295,000"
Wednesday,June,27,2018,n,y,y,n,n,MARSASCALA,"275,000"
Wednesday,June,27,2018,n,n,y,n,n,TA' PARIS,"295,000"
Wednesday,June,27,2018,n,n,n,n,n,VALLETTA,NaN
Tuesday,June,26,2018,n,n,y,n,y,GOZO,"325,000"
Tuesday,June,26,2018,n,n,n,y,n,GOZO,"590,000"
Tuesday,June,26,2018,n,y,y,n,n,MARSASCALA,"275,000"
Tuesday,June,26,2018,y,n,n,n,n,QAWRA,"158,000"
Monday,June,25,2018,y,n,n,n,n,GOZO,"128,000"
Sunday,June,24,2018,n,n,n,n,n,NaN,NaN
Sunday,June,24,2018,n,y,n,n,n,ATTARD,"320,000"
Sunday,June,24,2018,y,n,n,n,n,ATTARD,"265,000"
Sunday,June,24,2018,n,n,y,n,n,ATTARD,"295,000"
Sunday,June,24,2018,n,n,y,n,n,ATTARD,"695,000"
Sunday,June,24,2018,n,n,y,n,y,ATTARD,"1,300"
Sunday,June,24,2018,y,n,n,n,n,ATTARD,"282,000"
Sunday,June,24,2018,n,n,n,n,n,ATTARD,"249,000"
Sunday,June,24,2018,n,n,y,n,n,ATTARD,"310,000"
Sunday,June,24,2018,y,n,n,n,n,ATTARD,"240,000"
Sunday,June,24,2018,n,n,n,y,y,ATTARD,"1,276"
Sunday,June,24,2018,n,n,n,n,n,ATTARD,NaN
Sunday,June,24,2018,n,n,n,n,n,ATTARD,"840,000"
Sunday,June,24,2018,n,n,y,n,n,ATTARD,NaN
Sunday,June,24,2018,n,n,n,n,n,ATTARD,"689,000"
Sunday,June,24,2018,n,n,n,n,n,ATTARD,"890,000"
Sunday,June,24,2018,n,n,n,n,n,ATTARD,"390,000"
Sunday,June,24,2018,n,n,y,n,n,ATTARD,"558,000"
Sunday,June,24,2018,n,y,n,n,n,ATTARD,NaN
Sunday,June,24,2018,n,n,y,n,y,ATTARD,"850,000"
Sunday,June,24,2018,n,n,y,y,n,ATTARD,"980,000"
Sunday,June,24,2018,n,n,n,n,y,ATTARD,"516,000"
Sunday,June,24,2018,y,n,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"505,000"
Sunday,June,24,2018,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,June,24,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"265,000"
Sunday,June,24,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"235,000"
Sunday,June,24,2018,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"985,000"
Sunday,June,24,2018,n,n,y,y,n,BAĦAR IĠ-ĠAGHAQ,"985,000"
Sunday,June,24,2018,y,n,n,n,n,BAĦAR IĠ-ĠAGHAQ,"265,000"
Sunday,June,24,2018,n,y,y,n,n,BALZAN,"295,000"
Sunday,June,24,2018,n,n,y,n,n,BALZAN,NaN
Sunday,June,24,2018,n,n,y,y,n,BIDNIJA,"149,500"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"186,000"
Sunday,June,24,2018,n,y,n,n,n,BIRKIRKARA,"349,000"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"160,000"
Sunday,June,24,2018,n,n,y,n,n,BIRKIRKARA,"150,000"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"175,000"
Sunday,June,24,2018,n,n,n,n,n,BIRKIRKARA,"175,000"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"199,000"
Sunday,June,24,2018,y,y,n,n,n,BIRKIRKARA,"121,000"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"200,000"
Sunday,June,24,2018,n,n,n,n,n,BIRKIRKARA,"275,000"
Sunday,June,24,2018,y,n,n,n,n,BIRKIRKARA,"149,000"
Sunday,June,24,2018,n,y,n,n,n,BIRKIRKARA,"170,000"
Sunday,June,24,2018,n,n,n,n,n,BIRŻEBBUĠA,"382,000"
Sunday,June,24,2018,n,n,n,n,n,BIRŻEBBUĠA,NaN
Sunday,June,24,2018,n,n,n,n,n,BIRŻEBBUĠA,NaN
Sunday,June,24,2018,y,n,n,n,n,BIRŻEBBUĠA,"190,000"
Sunday,June,24,2018,y,n,n,n,n,BUĠIBBA,"130,000"
Sunday,June,24,2018,y,n,n,n,n,BUĠIBBA,"145,000"
Sunday,June,24,2018,n,n,y,n,n,BUĠIBBA,"300,000"
Sunday,June,24,2018,y,n,n,n,n,BUĠIBBA,"180,000"
Sunday,June,24,2018,n,y,n,n,n,BUĠIBBA,"175,000"
Sunday,June,24,2018,n,n,n,y,n,BUSKETT,"1,350"
Sunday,June,24,2018,n,n,n,n,n,DINGLI,"300,000"
Sunday,June,24,2018,n,n,n,n,n,DINGLI,NaN
Sunday,June,24,2018,n,y,n,n,n,FGURA,"154,000"
Sunday,June,24,2018,n,y,y,n,n,FGURA,"239,000"
Sunday,June,24,2018,n,y,n,n,n,FGURA,"195,000"
Sunday,June,24,2018,n,n,n,n,n,FLEUR-DE-LYS,"197,000"
Sunday,June,24,2018,n,y,y,n,n,FLORIANA,"260,000"
Sunday,June,24,2018,n,n,n,n,n,GĦARGĦUR,"395,000"
Sunday,June,24,2018,y,n,y,n,n,GĦARGĦUR,"245,000"
