Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,February,22,2016,n,n,n,n,n,GOZO,"370,000"
Monday,February,22,2016,n,n,y,n,n,GOZO,"220,000"
Monday,February,22,2016,n,n,n,n,n,MARSASCALA,"360,000"
Monday,February,22,2016,n,n,n,n,n,QORMI,NaN
Monday,February,22,2016,n,n,n,n,n,RABAT,"100,000"
Sunday,February,21,2016,n,n,n,n,n,NaN,NaN
Sunday,February,21,2016,n,n,n,n,n,NaN,NaN
Sunday,February,21,2016,n,n,n,n,n, ,NaN
Sunday,February,21,2016,n,y,y,n,n,ATTARD,"159,000"
Sunday,February,21,2016,n,n,n,n,n,ATTARD,"155,000"
Sunday,February,21,2016,n,n,n,n,n,ATTARD,"128,000"
Sunday,February,21,2016,y,n,n,n,n,ATTARD,"188,500"
Sunday,February,21,2016,n,n,n,n,n,ATTARD,"320,000"
Sunday,February,21,2016,n,n,y,y,y,ATTARD,NaN
Sunday,February,21,2016,n,y,n,n,n,ATTARD,"240,000"
Sunday,February,21,2016,y,n,n,n,n,ATTARD,"167,000"
Sunday,February,21,2016,n,n,n,n,n,ATTARD,NaN
Sunday,February,21,2016,n,n,y,n,n,ATTARD,"475,000"
Sunday,February,21,2016,n,n,y,n,n,ATTARD,"369,000"
Sunday,February,21,2016,n,y,n,n,n,NaN,NaN
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"139,000"
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"175,000"
Sunday,February,21,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"210,000"
Sunday,February,21,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"139,000"
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"139,000"
Sunday,February,21,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"600,000"
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"175,000"
Sunday,February,21,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"202,000"
Sunday,February,21,2016,n,n,n,n,n,BAĦRIJA,"425,000"
Sunday,February,21,2016,y,n,n,n,n,BAĦRIJA,"179,000"
Sunday,February,21,2016,y,n,y,n,n,BALLUTA,"286,000"
Sunday,February,21,2016,n,n,y,n,n,BALZAN,"50,000"
Sunday,February,21,2016,n,n,n,n,n,BALZAN,"100,000"
Sunday,February,21,2016,y,n,n,n,n,BALZAN,"130,000"
Sunday,February,21,2016,n,y,n,n,n,BALZAN,"224,000"
Sunday,February,21,2016,n,n,y,y,n,BALZAN,"480,000"
Sunday,February,21,2016,y,n,n,n,n,BALZAN,"234,000"
Sunday,February,21,2016,n,n,n,n,y,BALZAN,"370,000"
Sunday,February,21,2016,y,n,n,n,n,BALZAN,"135,000"
Sunday,February,21,2016,n,n,y,n,y,BALZAN,"370,000"
Sunday,February,21,2016,y,n,n,n,n,BALZAN,"200,000"
Sunday,February,21,2016,n,n,y,y,n,BIDNIJA,"795,000"
Sunday,February,21,2016,n,n,y,y,n,BIRGUMA,"472,000"
Sunday,February,21,2016,n,n,y,y,n,BIRGUMA,"720,000"
Sunday,February,21,2016,n,n,n,n,n,BIRGUMA,"485,000"
Sunday,February,21,2016,n,n,n,y,n,BIRGUMA,"720,000"
Sunday,February,21,2016,n,n,n,y,n,BIRGUMA,NaN
Sunday,February,21,2016,n,n,n,y,n,BIRGUMA,"1,100"
Sunday,February,21,2016,n,n,n,n,n,BIRGUMA,"478,000"
Sunday,February,21,2016,n,n,n,n,n,BIRGUMA,NaN
Sunday,February,21,2016,n,y,y,n,n,BIRKIRKARA,"290,000"
Sunday,February,21,2016,y,n,n,n,n,BIRKIRKARA,"170,000"
Sunday,February,21,2016,y,n,n,n,n,BIRKIRKARA,"162,000"
Sunday,February,21,2016,y,n,n,n,n,BIRKIRKARA,"140,000"
Sunday,February,21,2016,n,n,n,n,n,BIRKIRKARA,"90,000"
Sunday,February,21,2016,y,n,n,n,n,BIRKIRKARA,"126,000"
Sunday,February,21,2016,n,y,n,n,n,BIRKIRKARA,"239,000"
Sunday,February,21,2016,n,n,n,n,n,BIRKIRKARA,"169,000"
Sunday,February,21,2016,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,February,21,2016,n,n,n,n,n,BIRKIRKARA,"175,000"
Sunday,February,21,2016,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,February,21,2016,y,n,n,n,n,BIRKIRKARA,"146,000"
Sunday,February,21,2016,n,n,y,n,n,BIRKIRKARA,"360,000"
Sunday,February,21,2016,n,y,y,n,n,BIRKIRKARA,"335,000"
Sunday,February,21,2016,n,n,y,n,n,BIRKIRKARA,"750,000"
Sunday,February,21,2016,n,n,y,n,n,BIRKIRKARA,"219,000"
Sunday,February,21,2016,n,n,n,n,n,BIRŻEBBUĠA,"175,000"
Sunday,February,21,2016,n,n,y,n,n,BIRŻEBBUĠA,"365,000"
Sunday,February,21,2016,y,n,y,n,n,BUĠIBBA ,"175,000"
Sunday,February,21,2016,y,n,n,n,n,BUĠIBBA,"85,000"
Sunday,February,21,2016,y,n,n,n,n,BUĠIBBA,"90,000"
Sunday,February,21,2016,n,n,y,n,n,BUĠIBBA,"128,000"
Sunday,February,21,2016,n,n,n,n,n,BUĠIBBA,"325,000"
Sunday,February,21,2016,y,n,n,n,n,BUĠIBBA,NaN
Sunday,February,21,2016,y,n,n,n,n,BUĠIBBA,"120,000"
Sunday,February,21,2016,y,n,n,n,n,BUĠIBBA,"77,000"
Sunday,February,21,2016,n,n,y,n,n,BUĠIBBA,"362,000"
Sunday,February,21,2016,n,n,y,n,n,BURMARRAD,"285,000"
Sunday,February,21,2016,n,n,n,n,n,BURMARRAD,"285,000"
Sunday,February,21,2016,n,y,n,n,y,CENTRAL LOCATION,"315,000"
Sunday,February,21,2016,n,n,n,n,n,COSPICUA ,"150,000"
Sunday,February,21,2016,n,n,n,n,n,COSPICUA ,"105,000"
Sunday,February,21,2016,n,n,n,n,n,COSPICUA ,"130,000"
Sunday,February,21,2016,n,n,n,n,n,DINGLI,"136,000"
Sunday,February,21,2016,n,n,n,n,n,FGURA,"146,000"
