Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,January,3,2018,y,n,n,n,n,GOZO,"220,000"
Wednesday,January,3,2018,n,n,n,n,n,MSIDA,"129,000"
Wednesday,January,3,2018,n,y,y,n,n,SWIEQI,"490,000"
Tuesday,January,2,2018,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"235,000"
Tuesday,January,2,2018,y,n,y,n,n,BAĦRIJA,"175,000"
Tuesday,January,2,2018,y,n,n,n,n,GOZO,"125,000"
Tuesday,January,2,2018,n,y,y,n,n,MELLIEĦA,"180,000"
Tuesday,January,2,2018,n,n,n,n,n,MOSTA,"225,000"
Tuesday,January,2,2018,n,n,n,n,n,MOSTA,"250,000"
Tuesday,January,2,2018,n,y,n,n,n,NAXXAR,"265,000"
Tuesday,January,2,2018,y,n,n,n,n,QAWRA,"160,000"
Tuesday,January,2,2018,y,n,n,n,n,QAWRA,"159,000"
Tuesday,January,2,2018,y,n,n,n,n,QAWRA,"148,000"
Tuesday,January,2,2018,n,n,n,n,n,QAWRA,"250,000"
Tuesday,January,2,2018,n,y,y,n,n,QAWRA,"225,000"
Tuesday,January,2,2018,y,n,n,n,n,ST,"185,000"
Tuesday,January,2,2018,n,y,n,n,n,XEMXIJA,"175,000"
Tuesday,January,2,2018,y,n,n,n,n,ŻEBBIEGĦ,"195,000"
Tuesday,January,2,2018,n,n,y,n,n,ŻEBBUĠ,"245,000"
Monday,January,1,2018,y,n,y,n,n,GOZO,"110,000"
Monday,January,1,2018,y,n,n,n,n,MSIDA,NaN
Monday,January,1,2018,y,n,n,n,n,ST PAUL' S BAY,"190,000"
Saturday,December,30,2017,n,n,n,n,n,FGURA,"650,000"
Saturday,December,30,2017,n,n,y,n,y,GOZO,"495,000"
Saturday,December,30,2017,n,n,n,n,n, ŻURRIEQ,"143,000"
Saturday,December,30,2017,n,n,y,y,y,MELLIEĦA,"1,370"
Saturday,December,30,2017,n,n,n,n,y,MOSTA,"510,000"
Saturday,December,30,2017,y,n,n,n,n,MSIDA,NaN
Saturday,December,30,2017,n,n,y,n,n,NAXXAR,NaN
Saturday,December,30,2017,y,n,y,n,n,QAWRA,"220,000"
Saturday,December,30,2017,n,n,y,n,n,SLIEMA,"125,000"
Saturday,December,30,2017,n,n,n,n,n,VITTORIOSA,"650,000"
Friday,December,29,2017,n,n,n,n,n,GOZO,"330,000"
Friday,December,29,2017,n,n,y,n,n,SLIEMA,"125,000"
Friday,December,29,2017,y,n,n,y,n,ST JULIANS,"495,000"
Thursday,December,28,2017,n,n,n,n,n,GOZO,"269,000"
Wednesday,December,27,2017,y,n,y,n,n,GOZO,"150,000"
Wednesday,December,27,2017,y,n,n,n,n,GOZO,"147,000"
Wednesday,December,27,2017,y,n,n,y,n,ST JULIANS,"495,000"
