Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,October,17,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Wednesday,October,17,2018,n,n,y,y,y,BIRGUMA,"1,180"
Wednesday,October,17,2018,n,n,y,n,n,BIRKIRKARA,"295,000"
Wednesday,October,17,2018,y,n,y,n,n,GOZO,"150,000"
Wednesday,October,17,2018,n,n,n,y,y,GOZO,"235,000"
Wednesday,October,17,2018,n,n,y,n,n,GOZO,"219,000"
Wednesday,October,17,2018,y,n,n,n,n,MOSTA,"160,000"
Wednesday,October,17,2018,n,n,n,n,n,WARDIJA,"1,400"
Tuesday,October,16,2018,n,y,n,n,n,GOZO,"128,000"
Tuesday,October,16,2018,n,n,n,n,n,GŻIRA,"375,000"
Tuesday,October,16,2018,y,n,y,n,n,LIJA,"285,000"
Tuesday,October,16,2018,y,n,n,n,n,MOSTA,"160,000"
Tuesday,October,16,2018,y,n,n,n,n,TAL-IBRAĠ,NaN
Monday,October,15,2018,n,n,n,n,n,GOZO,"111,000"
Monday,October,15,2018,y,n,n,n,n,TAL-IBRAĠ,NaN
Sunday,October,14,2018,n,n,n,n,n,NaN,NaN
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"250,000"
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"350,000"
Sunday,October,14,2018,n,n,n,y,n,ATTARD,"900,000"
Sunday,October,14,2018,y,y,n,n,n,ATTARD,"250,000"
Sunday,October,14,2018,n,n,y,y,n,ATTARD,"650,000"
Sunday,October,14,2018,n,y,n,n,n,ATTARD,"295,000"
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"360,000"
Sunday,October,14,2018,n,n,n,n,y,ATTARD,"850,000"
Sunday,October,14,2018,n,n,n,n,n,ATTARD,"880,000"
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"318,000"
Sunday,October,14,2018,n,n,n,n,n,ATTARD,NaN
Sunday,October,14,2018,n,n,y,y,n,ATTARD,"650,000"
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"250,000"
Sunday,October,14,2018,y,n,n,n,n,ATTARD,"335,000"
Sunday,October,14,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"197,750"
Sunday,October,14,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"310,000"
Sunday,October,14,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"197,500"
Sunday,October,14,2018,n,n,n,y,n,BAĦRIJA,"950,000"
