Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,May,20,2015,n,n,n,n,n,BALZAN,"85,000"
Wednesday,May,20,2015,y,n,n,n,n,BIRKIRKARA,"150,000"
Wednesday,May,20,2015,n,n,n,n,n,BIRKIRKARA,"108,000"
Wednesday,May,20,2015,n,n,n,n,n,FGURA,"98,000"
Wednesday,May,20,2015,y,y,y,n,n,FGURA,"94,000"
Wednesday,May,20,2015,n,n,n,y,n,GĦAXAQ,"995,000"
Wednesday,May,20,2015,y,n,n,n,n,GOZO,"99,000"
Wednesday,May,20,2015,y,n,n,n,n,GOZO,"75,000"
Wednesday,May,20,2015,n,n,y,n,n,GOZO,"345,000"
Wednesday,May,20,2015,n,n,n,n,n,GOZO,"165,000"
Wednesday,May,20,2015,y,n,n,n,n,GOZO,NaN
Wednesday,May,20,2015,n,n,n,n,n,GOZO,"260,000"
Wednesday,May,20,2015,n,n,n,n,n,GOZO,NaN
Wednesday,May,20,2015,n,n,n,n,n,GŻIRA ,"175,000"
Wednesday,May,20,2015,n,y,y,n,n,GŻIRA,NaN
Wednesday,May,20,2015,y,y,n,n,n,GŻIRA,"145,000"
Wednesday,May,20,2015,n,n,y,n,n,KAPPARA,"630,000"
Wednesday,May,20,2015,n,n,n,n,n,MARSASCALA,"220,000"
Wednesday,May,20,2015,y,n,n,n,n,MARSASCALA,"174,000"
Wednesday,May,20,2015,y,n,n,n,n,MELLIEĦA HEIGHTS,NaN
Wednesday,May,20,2015,n,n,y,n,n,MELLIEĦA,NaN
Wednesday,May,20,2015,y,n,n,n,n,MOSTA,"138,000"
Wednesday,May,20,2015,y,n,n,n,n,MOSTA,"124,900"
Wednesday,May,20,2015,n,n,n,n,n,MOSTA,"239,000"
Wednesday,May,20,2015,n,n,y,y,y,NAXXAR,"875,000"
Wednesday,May,20,2015,y,n,n,n,n,PIETÀ,"370,000"
Wednesday,May,20,2015,y,n,n,n,n,PORTOMASO,"800,000"
Wednesday,May,20,2015,y,y,n,n,n,QAWRA,"75,000"
Wednesday,May,20,2015,n,y,n,n,n,QAWRA,"123,000"
Wednesday,May,20,2015,n,n,n,n,n,QAWRA,"125,000"
Wednesday,May,20,2015,y,n,n,n,n,QAWRA,"119,000"
Wednesday,May,20,2015,n,n,y,y,n,SAN PAWL TAT-TARĠA,"525,000"
Wednesday,May,20,2015,y,n,n,n,n,SENGLEA ,"365,000"
Wednesday,May,20,2015,n,y,n,n,n,SIĠĠIEWI,"129,280"
Wednesday,May,20,2015,y,n,n,n,n,SLIEMA ,NaN
Wednesday,May,20,2015,y,n,n,n,n,SLIEMA,"220,000"
Wednesday,May,20,2015,y,n,n,n,n,SLIEMA,"445,000"
Wednesday,May,20,2015,n,y,n,n,n,SLIEMA,"295,000"
Wednesday,May,20,2015,y,n,n,n,n,SLIEMA,"465,000"
Wednesday,May,20,2015,y,n,n,n,n,ST JULIANS,"320,000"
Wednesday,May,20,2015,n,n,n,n,n,ST PAUL' S BAY,"95,000"
Wednesday,May,20,2015,y,n,n,n,n,ST PAUL' S BAY,"250,000"
Wednesday,May,20,2015,n,n,n,n,n,ST VENERA ,NaN
Wednesday,May,20,2015,y,n,n,n,n,SWIEQI,"215,000"
Wednesday,May,20,2015,n,n,y,n,n,SWIEQI,"350,000"
Wednesday,May,20,2015,y,n,n,y,n,TA' XBIEX,"750,000"
Wednesday,May,20,2015,n,n,n,n,n,TA' XBIEX,"325,000"
Wednesday,May,20,2015,y,y,n,n,n,TARXIEN,"75,000"
Wednesday,May,20,2015,n,n,n,n,n,TARXIEN,"150,000"
Wednesday,May,20,2015,y,n,n,n,n,VALLETTA,"295,000"
Wednesday,May,20,2015,n,n,n,n,n,VALLETTA,"660,000"
Wednesday,May,20,2015,y,n,n,n,n,VALLETTA,"400,000"
Wednesday,May,20,2015,n,n,n,n,n,ŻEBBUĠ ,NaN
Wednesday,May,20,2015,n,n,y,n,n,ŻURRIEQ,"310,000"
Tuesday,May,19,2015,y,y,n,n,n,GŻIRA,"145,000"
Tuesday,May,19,2015,y,n,n,n,n,MARSASCALA,"120,000"
Tuesday,May,19,2015,n,n,y,n,n,MELLIEĦA,NaN
Tuesday,May,19,2015,n,n,n,n,n,QAWRA,"125,000"
Monday,May,18,2015,n,n,n,n,n,BIRGUMA,"235,000"
Monday,May,18,2015,y,n,n,n,n,GOZO,"105,000"
Monday,May,18,2015,n,n,y,n,n,GOZO,"220,000"
Monday,May,18,2015,n,n,y,n,n,GUARDAMANGIA,"250,000"
Monday,May,18,2015,n,n,n,n,n,MARSASCALA,"300,000"
Monday,May,18,2015,n,n,y,n,n,MELLIEĦA,NaN
Monday,May,18,2015,n,n,n,n,n,QAWRA,"125,000"
Monday,May,18,2015,n,n,y,n,n,QUI-SI-SANA,"130,000"
Monday,May,18,2015,y,n,n,n,n,SLIEMA,"240,000"
Sunday,May,17,2015,n,n,n,n,n,NaN,NaN
Sunday,May,17,2015,n,n,n,n,n,NaN,NaN
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"163,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"145,400"
Sunday,May,17,2015,n,n,n,y,n,ATTARD,"1,350"
Sunday,May,17,2015,n,n,n,n,n,ATTARD,"450,000"
Sunday,May,17,2015,n,y,n,n,n,ATTARD,"130,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"220,000"
Sunday,May,17,2015,n,n,n,n,n,ATTARD,"375,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,NaN
Sunday,May,17,2015,n,y,y,n,n,ATTARD,"250,000"
Sunday,May,17,2015,y,y,y,n,n,ATTARD,"195,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"175,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"146,000"
Sunday,May,17,2015,n,y,y,n,n,ATTARD,"237,850"
Sunday,May,17,2015,n,n,n,n,n,ATTARD,"135,700"
Sunday,May,17,2015,n,y,n,n,n,ATTARD,"128,150"
Sunday,May,17,2015,n,y,y,n,n,ATTARD,"265,000"
Sunday,May,17,2015,n,n,y,n,n,ATTARD,"339,000"
Sunday,May,17,2015,y,n,n,n,n,ATTARD,"140,000"
Sunday,May,17,2015,n,y,n,n,n,NaN,NaN
Sunday,May,17,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"280,000"
Sunday,May,17,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"235,000"
Sunday,May,17,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,17,2015,n,y,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"430,000"
Sunday,May,17,2015,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"365,000"
Sunday,May,17,2015,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,17,2015,y,n,n,n,n,BAĦRIJA,"121,000"
Sunday,May,17,2015,n,y,n,n,n,BALZAN,"187,000"
Sunday,May,17,2015,n,n,n,y,y,BALZAN,NaN
Sunday,May,17,2015,y,n,n,n,n,BALZAN,"150,000"
Sunday,May,17,2015,n,n,y,n,n,BALZAN,"165,000"
Sunday,May,17,2015,y,n,y,n,n,BALZAN,"155,000"
Sunday,May,17,2015,n,n,y,n,y,BALZAN,"485,000"
Sunday,May,17,2015,y,n,n,n,n,BALZAN,"175,000"
Sunday,May,17,2015,y,n,n,n,n,BALZAN,"155,000"
Sunday,May,17,2015,n,n,n,n,n,BALZAN,"179,000"
Sunday,May,17,2015,n,y,n,n,n,BALZAN,"239,000"
Sunday,May,17,2015,n,n,y,n,n,BALZAN,"145,000"
Sunday,May,17,2015,y,n,n,n,n,BALZAN,NaN
Sunday,May,17,2015,n,n,n,n,n,BALZAN,"85,000"
Sunday,May,17,2015,n,n,y,n,n,BIRGUMA,"229,000"
Sunday,May,17,2015,n,n,n,n,n,BIRGUMA,"734,000"
Sunday,May,17,2015,n,n,n,n,n,BIRGUMA,"235,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"165,000"
Sunday,May,17,2015,y,n,y,n,n,BIRKIRKARA,NaN
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"108,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"152,000"
Sunday,May,17,2015,y,n,n,n,n,BIRKIRKARA,"166,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"99,000"
Sunday,May,17,2015,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,May,17,2015,n,y,n,n,n,BIRKIRKARA,"128,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"185,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"75,260"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"325,000"
Sunday,May,17,2015,y,n,n,n,n,BIRKIRKARA,"80,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"149,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"93,000"
Sunday,May,17,2015,n,y,n,n,n,BIRKIRKARA,"105,000"
Sunday,May,17,2015,n,y,n,n,n,BIRKIRKARA,"125,000"
Sunday,May,17,2015,n,n,n,n,y,BIRKIRKARA,"460,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"382,000"
Sunday,May,17,2015,n,n,n,n,n,BIRKIRKARA,"175,000"
Sunday,May,17,2015,n,y,n,n,n,BIRKIRKARA,"106,000"
