Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,October,24,2016,n,n,n,n,n,NaN,NaN
Monday,October,24,2016,n,n,n,n,n,PIETÀ,"150,000"
Sunday,October,23,2016,n,n,n,n,n,NaN,NaN
Sunday,October,23,2016,n,n,n,n,n,NaN,NaN
Sunday,October,23,2016,n,n,n,n,n,ATTARD,"550,000"
Sunday,October,23,2016,n,n,n,n,y,ATTARD,NaN
Sunday,October,23,2016,n,n,n,n,n,ATTARD,NaN
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"240,000"
Sunday,October,23,2016,n,y,n,n,n,ATTARD,"345,000"
Sunday,October,23,2016,n,n,y,n,n,ATTARD,"730,000"
Sunday,October,23,2016,n,n,n,n,n,ATTARD,"223,500"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"300,000"
Sunday,October,23,2016,y,n,y,n,n,ATTARD,"234,000"
Sunday,October,23,2016,n,n,y,y,n,ATTARD,"845,000"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"295,000"
Sunday,October,23,2016,n,y,n,n,n,ATTARD,"260,000"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"240,000"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"240,000"
Sunday,October,23,2016,n,n,n,n,n,ATTARD,"16,000"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"350,000"
Sunday,October,23,2016,n,n,n,n,n,ATTARD,"265,000"
Sunday,October,23,2016,n,n,y,n,n,ATTARD,"282,000"
Sunday,October,23,2016,y,n,y,n,n,ATTARD,NaN
Sunday,October,23,2016,n,n,n,n,n,ATTARD,"160,000"
Sunday,October,23,2016,y,n,y,n,n,ATTARD,"245,000"
Sunday,October,23,2016,n,n,y,n,n,ATTARD,"299,000"
Sunday,October,23,2016,y,n,n,n,n,ATTARD,"195,000"
Sunday,October,23,2016,n,n,y,n,n,ATTARD,"495,000"
Sunday,October,23,2016,y,n,y,n,n,ATTARD,"235,000"
Sunday,October,23,2016,y,n,n,n,n,ATTARD,"245,000"
Sunday,October,23,2016,n,y,y,n,n,ATTARD,"299,000"
Sunday,October,23,2016,n,y,n,n,n,ATTARD,NaN
Sunday,October,23,2016,y,n,y,n,n,ATTARD,"160,000"
Sunday,October,23,2016,n,y,n,n,n,ATTARD,NaN
Sunday,October,23,2016,n,y,n,n,n,NaN,NaN
Sunday,October,23,2016,y,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"250,000"
Sunday,October,23,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,October,23,2016,n,n,y,n,n,BAĦAR IĊĊAGĦAQ,"330,000"
Sunday,October,23,2016,y,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"265,000"
Sunday,October,23,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"410,000"
Sunday,October,23,2016,n,n,n,n,n,BAĦRIJA,"90,000"
Sunday,October,23,2016,n,n,n,n,n,ĦRIJA,NaN
Sunday,October,23,2016,n,n,y,n,n,ĦRIJA,NaN
Sunday,October,23,2016,y,n,n,n,n,BALZAN,"185,000"
Sunday,October,23,2016,y,n,n,n,n,BALZAN,"185,000"
Sunday,October,23,2016,n,n,n,n,n,BALZAN,"340,000"
Sunday,October,23,2016,n,y,y,n,n,BALZAN,"270,000"
Sunday,October,23,2016,y,n,n,n,n,BALZAN,NaN
