Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,August,31,2015,n,n,n,n,n,NaN,NaN
Monday,August,31,2015,y,n,n,n,n,BIRKIRKARA,"100,000"
Monday,August,31,2015,n,n,n,n,n,BIRKIRKARA,"80,000"
Monday,August,31,2015,n,n,n,n,n, ,"500,000"
Monday,August,31,2015,n,y,y,n,n,LIJA,"199,000"
Monday,August,31,2015,n,n,y,y,y,MADLIENA,"1,250"
Monday,August,31,2015,n,n,n,n,n,RABAT,"146,000"
Monday,August,31,2015,n,y,n,n,n,SWIEQI ROAD,"120,000"
Sunday,August,30,2015,n,n,n,n,n,NaN,NaN
Sunday,August,30,2015,n,n,n,n,n,NaN,NaN
Sunday,August,30,2015,n,n,n,n,n,NaN,NaN
Sunday,August,30,2015,n,n,n,n,n, VILLAS,NaN
Sunday,August,30,2015,n,n,n,n,n, VILLAS,NaN
Sunday,August,30,2015,n,n,y,n,y,ATTARD,"680,000"
Sunday,August,30,2015,y,n,n,n,n,ATTARD,"150,000"
Sunday,August,30,2015,n,n,y,y,y,ATTARD,"1,150"
Sunday,August,30,2015,y,n,n,n,n,ATTARD,"152,000"
Sunday,August,30,2015,n,n,n,y,n,ATTARD,NaN
Sunday,August,30,2015,y,n,n,n,n,ATTARD,"215,000"
Sunday,August,30,2015,n,y,y,n,n,ATTARD,"287,000"
Sunday,August,30,2015,y,n,y,n,n,ATTARD,"210,000"
Sunday,August,30,2015,n,n,n,n,n,ATTARD,"320,000"
Sunday,August,30,2015,y,n,n,n,n,ATTARD,"205,000"
Sunday,August,30,2015,n,n,n,n,n,ATTARD,"145,000"
Sunday,August,30,2015,n,n,y,n,n,ATTARD,"170,000"
Sunday,August,30,2015,n,y,n,n,n,ATTARD,"128,150"
Sunday,August,30,2015,n,y,n,n,n,ATTARD,"255,000"
Sunday,August,30,2015,n,y,y,n,n,ATTARD,"255,000"
Sunday,August,30,2015,n,n,y,n,n,ATTARD,"360,000"
Sunday,August,30,2015,n,n,y,n,n,ATTARD,"339,000"
Sunday,August,30,2015,n,n,y,n,n,ATTARD,"375,000"
Sunday,August,30,2015,n,y,n,n,n,NaN,NaN
Sunday,August,30,2015,n,n,n,n,n,NaN,NaN
Sunday,August,30,2015,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"132,000"
Sunday,August,30,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"225,000"
Sunday,August,30,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"160,000"
Sunday,August,30,2015,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,August,30,2015,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"229,000"
Sunday,August,30,2015,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"210,000"
Sunday,August,30,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"175,000"
Sunday,August,30,2015,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"450,000"
Sunday,August,30,2015,n,y,y,n,n,BAĦRIJA,"210,000"
Sunday,August,30,2015,n,y,n,n,n,BALZAN,"295,000"
Sunday,August,30,2015,y,n,n,n,n,BALZAN,"265,000"
Sunday,August,30,2015,n,n,y,n,y,BALZAN,"400,000"
Sunday,August,30,2015,n,y,n,n,n,BALZAN,"295,000"
Sunday,August,30,2015,n,n,y,y,y,BALZAN,"1,200"
Sunday,August,30,2015,n,y,y,n,n,BALZAN,"298,000"
Sunday,August,30,2015,n,n,n,n,y,BALZAN,"400,000"
Sunday,August,30,2015,n,n,n,n,n,BALZAN,"295,000"
Sunday,August,30,2015,n,n,n,n,y,BALZAN,"153,000"
Sunday,August,30,2015,n,n,y,n,n,BALZAN,"179,000"
Sunday,August,30,2015,n,y,n,n,n,BALZAN,"239,000"
Sunday,August,30,2015,n,y,n,n,n,BALZAN,"295,000"
Sunday,August,30,2015,y,n,n,n,n,BALZAN,"220,000"
Sunday,August,30,2015,n,n,n,n,y,BIDNIJA,"1,200"
Sunday,August,30,2015,n,n,y,y,n,BIRGUMA,"734,000"
Sunday,August,30,2015,n,n,n,n,n,BIRKIRKARA,"954,000"
Sunday,August,30,2015,y,n,n,n,n,BIRKIRKARA,"100,000"
Sunday,August,30,2015,n,n,n,n,n,BIRKIRKARA,"185,000"
Sunday,August,30,2015,n,y,n,n,n,BIRKIRKARA,"136,000"
Sunday,August,30,2015,y,n,n,n,n,BIRKIRKARA,"100,000"
Sunday,August,30,2015,y,n,n,n,n,BIRKIRKARA,"164,300"
Sunday,August,30,2015,n,y,y,n,n,BIRKIRKARA,"185,000"
Sunday,August,30,2015,n,n,n,n,n,BIRKIRKARA,"80,000"
Sunday,August,30,2015,n,n,n,n,n,BIRKIRKARA,"93,000"
Sunday,August,30,2015,n,y,n,n,n,BIRKIRKARA,"147,200"
Sunday,August,30,2015,y,n,n,n,n,BIRKIRKARA,"112,000"
Sunday,August,30,2015,n,n,y,n,n,BIRKIRKARA,"186,000"
Sunday,August,30,2015,n,n,n,n,n,BIRKIRKARA,"125,000"
Sunday,August,30,2015,y,n,n,n,n,BIRŻEBBUĠA,"105,000"
