Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Tuesday,April,18,2017,y,n,n,n,n,LIJA,"199,000"
Monday,April,17,2017,y,n,n,n,n,ATTARD,"185,000"
Monday,April,17,2017,y,n,y,n,n,ST JULIANS,"475,000"
Sunday,April,16,2017,n,n,n,n,n,NaN,NaN
Sunday,April,16,2017,y,n,y,n,n,ATTARD,"265,000"
Sunday,April,16,2017,n,y,n,n,n,ATTARD,"330,000"
Sunday,April,16,2017,n,n,n,n,n,ATTARD,NaN
Sunday,April,16,2017,n,n,n,n,n,ATTARD,"210,000"
Sunday,April,16,2017,n,n,y,n,n,ATTARD,"185,000"
Sunday,April,16,2017,n,n,y,n,n,ATTARD,"760,000"
Sunday,April,16,2017,n,y,n,n,n,ATTARD,"330,000"
Sunday,April,16,2017,n,n,n,n,n,ATTARD,"220,000"
Sunday,April,16,2017,n,n,n,n,n,ATTARD,"180,000"
Sunday,April,16,2017,y,n,y,n,n,ATTARD,"199,000"
Sunday,April,16,2017,n,n,y,n,n,ATTARD,"31,000"
Sunday,April,16,2017,n,y,n,n,n,NaN,NaN
Sunday,April,16,2017,n,y,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"400,000"
Sunday,April,16,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"185,000"
Sunday,April,16,2017,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"390,000"
Sunday,April,16,2017,y,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"370,000"
Sunday,April,16,2017,n,n,n,n,n,BAĦRIJA,"750,000"
Sunday,April,16,2017,y,n,y,n,n,BAĦRIJA,"160,000"
Sunday,April,16,2017,n,n,y,y,n,BALZAN,"480,000"
Sunday,April,16,2017,n,n,n,n,n,BALZAN,"440,000"
Sunday,April,16,2017,y,n,n,n,n,BALZAN,"199,000"
Sunday,April,16,2017,n,n,n,n,n,BALZAN,NaN
Sunday,April,16,2017,y,n,n,n,n,BALZAN,"190,000"
Sunday,April,16,2017,n,n,n,n,n,BALZAN,"440,000"
Sunday,April,16,2017,n,n,n,n,y,BALZAN,"595,000"
Sunday,April,16,2017,n,n,n,n,y,BALZAN,"585,000"
Sunday,April,16,2017,n,n,n,y,y,BIDNIJA,"735,000"
Sunday,April,16,2017,n,n,n,y,n,BIDNIJA,NaN
Sunday,April,16,2017,n,n,y,n,n,BIRGUMA,"339,000"
Sunday,April,16,2017,n,n,y,y,y,BIRGUMA,"888,000"
Sunday,April,16,2017,n,n,n,n,n,BIRKIRKARA ,"210,000"
Sunday,April,16,2017,n,y,n,n,n,BIRKIRKARA ,"290,000"
Sunday,April,16,2017,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,April,16,2017,y,y,n,n,n,BIRKIRKARA,"180,000"
