Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,March,21,2016,n,n,n,n,n,GIANPULA,"500,000"
Monday,March,21,2016,n,n,n,n,n,GOZO,"370,000"
Monday,March,21,2016,n,n,y,n,n,GOZO,"220,000"
Monday,March,21,2016,y,n,n,n,n,MELLIEĦA,"135,000"
Monday,March,21,2016,n,n,y,n,n,ST JULIANS,"540,000"
Sunday,March,20,2016,n,n,n,n,n,NaN,NaN
Sunday,March,20,2016,y,y,y,n,n,NaN,NaN
Sunday,March,20,2016,n,n,n,n,y,ATTARD,NaN
Sunday,March,20,2016,n,n,n,n,y,ATTARD,"1,350"
Sunday,March,20,2016,y,n,n,n,n,ATTARD,"165,000"
Sunday,March,20,2016,n,n,n,n,n,ATTARD,"120,000"
Sunday,March,20,2016,n,n,n,n,n,ATTARD,"167,000"
Sunday,March,20,2016,n,y,y,n,n,ATTARD,"340,000"
Sunday,March,20,2016,n,n,n,n,n,ATTARD,"155,000"
Sunday,March,20,2016,n,y,n,n,n,ATTARD,"143,500"
Sunday,March,20,2016,n,n,y,n,n,ATTARD,"499,000"
Sunday,March,20,2016,n,n,y,y,n,ATTARD,"800,000"
Sunday,March,20,2016,n,n,y,n,n,ATTARD,"440,000"
Sunday,March,20,2016,y,n,n,n,n,ATTARD,"210,000"
Sunday,March,20,2016,n,n,y,n,n,ATTARD,"365,000"
Sunday,March,20,2016,n,y,y,n,n,ATTARD,"295,000"
Sunday,March,20,2016,n,y,n,n,n,NaN,NaN
Sunday,March,20,2016,y,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"220,000"
Sunday,March,20,2016,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"220,000"
Sunday,March,20,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,March,20,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"495,000"
Sunday,March,20,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"140,000"
Sunday,March,20,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"699,000"
Sunday,March,20,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"350,000"
Sunday,March,20,2016,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"229,000"
Sunday,March,20,2016,y,n,y,n,n,BALLUTA,"286,000"
Sunday,March,20,2016,y,n,n,n,n,BALZAN,"200,000"
Sunday,March,20,2016,y,n,n,n,n,BALZAN,"200,000"
Sunday,March,20,2016,n,y,y,n,y,BALZAN,"345,500"
Sunday,March,20,2016,n,y,n,n,n,BALZAN,"269,000"
Sunday,March,20,2016,n,n,n,n,n,BALZAN,"23,000"
Sunday,March,20,2016,y,n,n,n,n,BALZAN,"127,000"
Sunday,March,20,2016,y,n,y,n,n,BALZAN,"170,000"
Sunday,March,20,2016,n,n,n,n,n,BALZAN,"185,000"
Sunday,March,20,2016,n,n,y,n,y,BALZAN,"850,000"
Sunday,March,20,2016,n,n,n,n,n,BIDNIJA,"1,200"
Sunday,March,20,2016,n,n,y,y,n,BIDNIJA,"795,000"
Sunday,March,20,2016,n,n,y,y,n,BIRGUMA,"479,000"
Sunday,March,20,2016,n,n,n,y,n,BIRGUMA,"1,400"
Sunday,March,20,2016,n,n,y,y,n,BIRGUMA,"690,000"
Sunday,March,20,2016,n,n,n,n,n,BIRGUMA,NaN
Sunday,March,20,2016,y,n,n,n,n,BIRKIRKARA,"195,000"
Sunday,March,20,2016,n,y,y,n,n,BIRKIRKARA,"290,000"
Sunday,March,20,2016,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"138,000"
Sunday,March,20,2016,y,n,n,n,n,BIRKIRKARA,"117,500"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"295,000"
Sunday,March,20,2016,y,n,n,n,n,BIRKIRKARA,"98,000"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"165,000"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"210,000"
Sunday,March,20,2016,n,n,y,n,n,BIRKIRKARA,"219,000"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"88,000"
Sunday,March,20,2016,n,n,y,n,n,BIRKIRKARA,"480,000"
Sunday,March,20,2016,n,n,n,n,n,BIRKIRKARA,"140,000"
Sunday,March,20,2016,n,n,y,n,n,BIRKIRKARA,"330,000"
Sunday,March,20,2016,n,n,y,n,n,BIRKIRKARA,"400,000"
Sunday,March,20,2016,n,y,n,n,y,BIRKIRKARA,"185,000"
Sunday,March,20,2016,n,n,y,n,n,BIRKIRKARA,"330,000"
Sunday,March,20,2016,y,n,n,n,n, ST VENERA,"135,000"
Sunday,March,20,2016,n,n,y,n,n,BIRŻEBBUĠA,NaN
Sunday,March,20,2016,n,n,n,n,n,BIRŻEBBUĠA,"657,000"
Sunday,March,20,2016,n,y,n,n,n,BIRŻEBBUĠA,"80,000"
Sunday,March,20,2016,n,n,n,n,n,BIRŻEBBUĠA,"144,000"
Sunday,March,20,2016,n,n,n,n,n,BIRŻEBBUĠA,"60,000"
Sunday,March,20,2016,n,n,n,n,n,BUĠIBBA,NaN
