Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Sunday,November,22,2015,n,n,n,n,n,NaN,NaN
Sunday,November,22,2015,n,n,n,n,n,NaN,NaN
Sunday,November,22,2015,n,n,n,n,n, ,NaN
Sunday,November,22,2015,n,n,n,n,n,APARTMENTS,NaN
Sunday,November,22,2015,n,n,y,n,y,ATTARD,"475,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"225,000"
Sunday,November,22,2015,n,n,y,n,y,ATTARD,"850,000"
Sunday,November,22,2015,n,y,y,n,n,ATTARD,"355,000"
Sunday,November,22,2015,y,n,y,n,n,ATTARD,"225,000"
Sunday,November,22,2015,n,n,n,n,y,ATTARD,"309,000"
Sunday,November,22,2015,n,n,y,n,y,ATTARD,"490,000"
Sunday,November,22,2015,y,n,n,n,n,ATTARD,"180,500"
Sunday,November,22,2015,n,y,n,n,n,ATTARD,"230,000"
Sunday,November,22,2015,n,n,y,n,n,ATTARD,"38,000"
Sunday,November,22,2015,y,y,y,n,n,ATTARD,"145,000"
Sunday,November,22,2015,y,n,n,n,n,ATTARD,"186,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"185,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"13,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"320,000"
Sunday,November,22,2015,y,n,n,n,n,ATTARD,"167,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"290,000"
Sunday,November,22,2015,n,n,y,n,n,ATTARD,"405,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"415,000"
Sunday,November,22,2015,n,n,y,n,n,ATTARD,"450,000"
Sunday,November,22,2015,n,n,n,n,n,ATTARD,"495,000"
Sunday,November,22,2015,n,y,n,n,n,NaN,NaN
Sunday,November,22,2015,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"535,000"
