Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Sunday,March,13,2016,n,n,n,n,n,NaN,NaN
Sunday,March,13,2016,n,y,n,n,n, CLAYTON CAMILLERI,NaN
Sunday,March,13,2016,n,n,n,n,n,NaN,NaN
Sunday,March,13,2016,n,n,n,n,n,NaN,NaN
Sunday,March,13,2016,n,n,n,n,n,AN EXCELLENT INVESTMENT,"395,000"
Sunday,March,13,2016,n,n,y,n,n,ATTARD,"315,000"
Sunday,March,13,2016,n,n,n,n,y,ATTARD,"1,350"
Sunday,March,13,2016,y,n,n,n,n,ATTARD,"165,000"
Sunday,March,13,2016,y,n,y,n,n,ATTARD,"250,000"
Sunday,March,13,2016,n,n,y,y,y,ATTARD,NaN
Sunday,March,13,2016,n,y,y,n,n,ATTARD,"340,000"
Sunday,March,13,2016,n,y,y,n,n,ATTARD,"122,000"
Sunday,March,13,2016,y,n,n,n,n,ATTARD,NaN
Sunday,March,13,2016,n,n,n,n,n,ATTARD,NaN
Sunday,March,13,2016,n,n,n,n,n,ATTARD,NaN
Sunday,March,13,2016,y,y,n,n,n,ATTARD,"135,000"
Sunday,March,13,2016,n,n,y,y,y,ATTARD,"520,000"
Sunday,March,13,2016,y,n,n,n,n,ATTARD,"210,000"
Sunday,March,13,2016,n,n,y,n,n,ATTARD,NaN
Sunday,March,13,2016,n,n,y,n,n,ATTARD,"478,000"
Sunday,March,13,2016,n,y,n,n,n, MOSTA,NaN
Sunday,March,13,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"150,000"
Sunday,March,13,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,March,13,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"140,000"
Sunday,March,13,2016,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"215,000"
Sunday,March,13,2016,y,n,n,n,n,BAĦRIJA,"205,350"
Sunday,March,13,2016,n,n,y,y,n,BALZAN,"480,000"
Sunday,March,13,2016,n,n,n,n,y,BALZAN,"370,000"
Sunday,March,13,2016,n,n,n,n,n,BALZAN,NaN
Sunday,March,13,2016,n,n,n,n,n,BALZAN,"275,000"
Sunday,March,13,2016,y,n,n,n,n,BALZAN,"127,000"
Sunday,March,13,2016,n,n,n,n,n,BALZAN,NaN
Sunday,March,13,2016,n,n,n,n,n,BALZAN,NaN
Sunday,March,13,2016,y,n,n,n,n,BALZAN,"210,000"
Sunday,March,13,2016,n,y,n,n,n,BALZAN,"220,000"
Sunday,March,13,2016,n,n,n,n,n,BALZAN,NaN
Sunday,March,13,2016,n,n,y,y,n,BIRGUMA,"690,000"
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA ,NaN
Sunday,March,13,2016,n,n,y,n,n,BIRKIRKARA ,"330,000"
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA,"195,000"
Sunday,March,13,2016,n,y,y,n,n,BIRKIRKARA,"290,000"
Sunday,March,13,2016,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,March,13,2016,n,y,n,n,n,BIRKIRKARA,"210,000"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"90,000"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"138,000"
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA,"155,000"
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA,NaN
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA,"117,500"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"275,000"
Sunday,March,13,2016,n,n,y,n,n,BIRKIRKARA,"2250,000"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"245,000"
Sunday,March,13,2016,n,y,y,n,n,BIRKIRKARA,"223,000"
Sunday,March,13,2016,n,y,n,n,n,BIRKIRKARA,"150,000"
Sunday,March,13,2016,y,n,n,n,n,BIRKIRKARA,NaN
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"88,000"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,March,13,2016,n,n,n,n,n,BIRKIRKARA,"235,000"
Sunday,March,13,2016,n,n,n,n,y,BIRKIRKARA,"90,000"
Sunday,March,13,2016,n,y,n,n,n,BIRKIRKARA,"255,000"
Sunday,March,13,2016,n,n,y,n,n,BIRŻEBBUĠA ,"345,500"
Sunday,March,13,2016,n,n,y,n,n,BIRŻEBBUĠA,"345,500"
Sunday,March,13,2016,n,y,n,n,n,BIRŻEBBUĠA,"246,000"
Sunday,March,13,2016,n,n,n,n,n,BIRŻEBBUĠA,"160,000"
Sunday,March,13,2016,n,n,n,n,n,BIRŻEBBUĠA,"60,000"
Sunday,March,13,2016,y,n,n,n,n,BUĠIBBA,"85,000"
Sunday,March,13,2016,y,n,n,n,n,BUĠIBBA,"110,000"
Sunday,March,13,2016,n,n,n,n,n,BUĠIBBA,"59,000"
Sunday,March,13,2016,n,n,y,n,n,BUĠIBBA,"362,000"
Sunday,March,13,2016,y,n,n,n,n,BUĠIBBA,"90,000"
Sunday,March,13,2016,n,n,n,n,n,BUĠIBBA,"120,000"
Sunday,March,13,2016,n,n,y,n,n,BURMARRAD,"318,000"
Sunday,March,13,2016,y,n,n,n,n,COSPICUA ,"13,7000"
Sunday,March,13,2016,n,n,n,n,n,COSPICUA,NaN
Sunday,March,13,2016,n,n,n,n,n,COSPICUA,"145,000"
Sunday,March,13,2016,n,n,n,n,n,COSPICUA,"170,000"
Sunday,March,13,2016,n,n,n,n,n,COSPICUA,"130,000"
Sunday,March,13,2016,n,y,n,n,n,DINGLI,"165,000"
Sunday,March,13,2016,n,n,n,n,n,FGURA,"163,000"
Sunday,March,13,2016,n,n,n,n,n,FGURA,"99,000"
Sunday,March,13,2016,y,n,n,n,n,FGURA,NaN
Sunday,March,13,2016,y,n,n,n,n,FGURA,"88,000"
Sunday,March,13,2016,n,y,n,n,n,FGURA,"170,000"
Sunday,March,13,2016,n,n,n,n,n,FGURA,NaN
Sunday,March,13,2016,n,n,n,n,n,FGURA,NaN
Sunday,March,13,2016,n,n,n,n,n,FGURA,"182,000"
Sunday,March,13,2016,n,n,y,n,n,FGURA,"170,000"
Sunday,March,13,2016,y,n,n,n,n,FGURA,"90,000"
Sunday,March,13,2016,n,y,n,n,n,FGURA,"158,000"
Sunday,March,13,2016,y,n,n,n,n,FGURA,"110,000"
Sunday,March,13,2016,n,n,n,n,n,FLORIANA,"455,000"
Sunday,March,13,2016,n,n,y,n,n,FORT CAMBRIDGE,"585,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,"180,000"
Sunday,March,13,2016,y,y,n,n,n,GOZO,"65,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"63,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,"140,000"
Sunday,March,13,2016,y,n,n,y,y,GOZO,"205,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,"148,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,NaN
Sunday,March,13,2016,y,n,n,n,n,GOZO,"85,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"95,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"85,000"
Sunday,March,13,2016,n,n,n,y,n,GOZO,"580,000"
Sunday,March,13,2016,y,n,n,y,n,GOZO,"149,000"
Sunday,March,13,2016,n,n,y,n,n,GOZO,"10,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"89,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"180,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"158,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,"250,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,"400,000"
Sunday,March,13,2016,n,y,n,n,n,GOZO,"150,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"85,000"
Sunday,March,13,2016,y,n,n,n,n,GOZO,"160,000"
Sunday,March,13,2016,n,n,n,y,n,GOZO,"210,000"
Sunday,March,13,2016,n,n,n,n,n,GOZO,NaN
Sunday,March,13,2016,y,n,n,n,n,GUARDAMANGIA,"125,000"
Sunday,March,13,2016,n,n,n,n,n,GUDJA,"110,000"
Sunday,March,13,2016,n,y,n,n,n,GUDJA,"120,000"
Sunday,March,13,2016,n,n,n,n,n,GUDJA,"249,000"
Sunday,March,13,2016,n,n,n,n,n,NaN,NaN
Sunday,March,13,2016,y,n,n,n,n,GŻIRA,"205,000"
Sunday,March,13,2016,y,n,n,n,n,GŻIRA,"170,000"
Sunday,March,13,2016,y,n,y,n,n,GŻIRA,"235,000"
Sunday,March,13,2016,y,n,n,n,n,GŻIRA,"140,000"
Sunday,March,13,2016,n,y,n,n,n,GŻIRA,"162,000"
Sunday,March,13,2016,y,n,n,n,n,GŻIRA,"115,000"
Sunday,March,13,2016,n,n,n,n,n,GŻIRA,"169,000"
Sunday,March,13,2016,n,n,n,n,n,GŻIRA,"230,000"
Sunday,March,13,2016,y,n,n,n,n,GŻIRA,"165,000"
Sunday,March,13,2016,y,n,y,n,n,GŻIRA,"257,500"
Sunday,March,13,2016,y,n,n,n,n, SLIEMA,NaN
Sunday,March,13,2016,y,n,n,n,n,GĦARGĦUR,"240,000"
Sunday,March,13,2016,n,y,y,n,n,GĦARGĦUR,"290,000"
Sunday,March,13,2016,y,n,y,n,n,GĦARGĦUR,"195,000"
Sunday,March,13,2016,n,n,n,n,y,GĦARGĦUR,"280,000"
Sunday,March,13,2016,n,y,y,n,n,GĦARGĦUR,"240,000"
Sunday,March,13,2016,n,y,n,n,n,ĦUR,NaN
Sunday,March,13,2016,y,n,n,n,n,GĦARGĦUR,"233,000"
Sunday,March,13,2016,y,n,n,n,n,GĦARGĦUR,"180,000"
Sunday,March,13,2016,n,y,n,n,n,GĦARGĦUR,"320,000"
Sunday,March,13,2016,y,n,y,n,n,GĦARGĦUR,"195,000"
Sunday,March,13,2016,y,n,n,n,n,GĦARGĦUR,"245,000"
Sunday,March,13,2016,n,n,n,n,n,GĦARGĦUR,"340,000"
Sunday,March,13,2016,n,n,n,n,n,GĦARGĦUR,"245,000"
Sunday,March,13,2016,n,n,n,n,n,GĦARGĦUR,"275,000"
Sunday,March,13,2016,y,n,n,n,n,GĦAXAQ,"82,000"
Sunday,March,13,2016,n,n,n,n,n,GĦAXAQ,"143,500"
Sunday,March,13,2016,y,n,n,n,n,GĦAXAQ,"118,000"
Sunday,March,13,2016,n,n,y,n,n,ĦAXAQ,NaN
Sunday,March,13,2016,y,n,n,n,n,GĦAXAQ,"98,000"
Sunday,March,13,2016,n,n,y,n,n,GĦAXAQ,"269,000"
Sunday,March,13,2016,n,n,n,n,n,ĦAMRUN,"580,000"
Sunday,March,13,2016,n,n,n,n,n,ĦAMRUN,"118,000"
Sunday,March,13,2016,n,n,n,n,n,ĦAMRUN,NaN
Sunday,March,13,2016,n,n,n,n,n,ĦAMRUN,"55,000"
Sunday,March,13,2016,n,n,n,n,n,IKLIN,NaN
Sunday,March,13,2016,n,y,n,n,n,IKLIN,"250,000"
Sunday,March,13,2016,y,n,n,n,n,IKLIN,"168,000"
Sunday,March,13,2016,n,y,n,n,n,IKLIN,"159,500"
Sunday,March,13,2016,n,y,y,n,n,IKLIN,"250,000"
Sunday,March,13,2016,n,n,n,n,n,IKLIN,NaN
Sunday,March,13,2016,n,y,y,n,n,KAPPARA,"285,000"
Sunday,March,13,2016,n,y,n,n,n,KAPPARA,"212,000"
Sunday,March,13,2016,n,n,y,n,n,KAPPARA,"500,000"
Sunday,March,13,2016,n,y,y,n,n,KAPPARA,"308,000"
Sunday,March,13,2016,n,y,n,n,n,KAPPARA,"191,500"
Sunday,March,13,2016,n,y,y,n,n,KAPPARA,"230,000"
Sunday,March,13,2016,n,y,n,n,n,KIRKOP,"145,000"
Sunday,March,13,2016,n,n,y,n,n,KIRKOP,"125,000"
Sunday,March,13,2016,n,n,y,y,y,LIJA,"1,780"
Sunday,March,13,2016,n,y,y,n,n,LIJA,"220,000"
Sunday,March,13,2016,n,y,n,n,n,LIJA,"159,500"
Sunday,March,13,2016,n,y,n,n,n,LIJA,"195,000"
Sunday,March,13,2016,n,y,n,n,n,LIJA,"225,000"
Sunday,March,13,2016,n,y,n,n,y,LIJA,NaN
Sunday,March,13,2016,y,n,n,n,n,LUQA,"90,000"
Sunday,March,13,2016,n,n,y,n,y,LUQA,"336,000"
Sunday,March,13,2016,n,n,n,n,n,MADLIENA RIDGE,"1,250"
Sunday,March,13,2016,n,n,y,y,n,MADLIENA,"1,500"
Sunday,March,13,2016,y,n,n,n,n,MADLIENA,"250,000"
Sunday,March,13,2016,n,n,n,n,n,MADLIENA,NaN
Sunday,March,13,2016,n,n,y,n,n,MADLIENA,"549,000"
Sunday,March,13,2016,n,n,n,n,n,MADLIENA,NaN
Sunday,March,13,2016,n,n,n,n,n,MADLIENA,"1,500"
Sunday,March,13,2016,y,n,n,n,n,MADLIENA,"50,000"
Sunday,March,13,2016,n,y,y,n,n,MANIKATA,"255,000"
Sunday,March,13,2016,n,n,n,y,y,MANIKATA,"990,000"
Sunday,March,13,2016,n,n,y,y,n,MANIKATA,NaN
Sunday,March,13,2016,y,n,n,n,n,MANIKATA,"148,000"
Sunday,March,13,2016,y,n,n,n,n,MANIKATA,"167,000"
Sunday,March,13,2016,n,n,y,n,n,MARSACALA,NaN
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"115,000"
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"108,000"
Sunday,March,13,2016,n,y,n,n,n,MARSASCALA,"115,000"
Sunday,March,13,2016,n,y,y,n,n,MARSASCALA,"132,000"
Sunday,March,13,2016,n,n,n,n,n,MARSASCALA,"230,000"
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"140,000"
Sunday,March,13,2016,y,n,y,n,n,MARSASCALA,"186,000"
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"140,000"
Sunday,March,13,2016,n,n,y,y,y,MARSASCALA,"1,200"
Sunday,March,13,2016,n,y,y,n,n,MARSASCALA,"215,000"
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"102,000"
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"99,000"
Sunday,March,13,2016,n,y,n,n,n,MARSASCALA,"105,000"
Sunday,March,13,2016,n,y,y,n,n,MARSASCALA,"160,000"
Sunday,March,13,2016,n,n,n,y,n,MARSASCALA,"645,000"
Sunday,March,13,2016,y,n,y,n,n,MARSASCALA,"108,000"
Sunday,March,13,2016,n,n,n,n,n,MARSASCALA,NaN
Sunday,March,13,2016,y,n,n,n,n,MARSASCALA,"275,000"
Sunday,March,13,2016,n,n,n,n,n,MARSASCALA,"325,000"
