Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,July,23,2018,n,n,n,y,y,GOZO,"680,000"
Sunday,July,22,2018,n,n,n,n,n,NaN,NaN
Sunday,July,22,2018,y,n,n,n,n,ATTARD,"260,000"
Sunday,July,22,2018,y,n,n,n,n,ATTARD,"350,000"
Sunday,July,22,2018,y,n,n,n,n,ATTARD,"238,000"
Sunday,July,22,2018,n,n,n,y,n,ATTARD,"500,000"
Sunday,July,22,2018,y,n,y,n,n,ATTARD,"303,000"
Sunday,July,22,2018,n,n,n,n,n,ATTARD,"925,000"
Sunday,July,22,2018,n,n,n,n,n,ATTARD,"500,000"
Sunday,July,22,2018,n,y,y,n,n,ATTARD,"295,000"
Sunday,July,22,2018,n,y,n,n,n,ATTARD,"550,000"
Sunday,July,22,2018,n,n,y,n,n,ATTARD,"310,000"
Sunday,July,22,2018,y,n,n,n,n,ATTARD,"240,000"
Sunday,July,22,2018,y,n,n,n,n,ATTARD,"280,000"
Sunday,July,22,2018,n,n,n,y,n,ATTARD,"680,000"
Sunday,July,22,2018,n,n,y,y,n,ATTARD,"650,000"
Sunday,July,22,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"265,000"
Sunday,July,22,2018,y,n,n,n,n,BALZAN,"318,000"
Sunday,July,22,2018,n,n,n,n,n,BALZAN,"245,000"
Sunday,July,22,2018,n,n,y,y,n,BALZAN,NaN
Sunday,July,22,2018,n,y,n,n,n,BALZAN,"870,000"
Sunday,July,22,2018,y,n,y,n,n,BALZAN,"299,000"
Sunday,July,22,2018,y,n,n,n,n,BALZAN,"250,000"
Sunday,July,22,2018,y,n,y,n,n,BALZAN,"297,000"
Sunday,July,22,2018,n,n,y,n,n,NaN,NaN
Sunday,July,22,2018,n,n,n,n,n,BIRGUMA,NaN
Sunday,July,22,2018,y,n,n,n,n,BIRGUMA,"445,000"
Sunday,July,22,2018,n,y,y,n,n,BIRKIRKARA,"395,000"
Sunday,July,22,2018,n,n,y,n,n,BIRKIRKARA,"420,000"
Sunday,July,22,2018,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,July,22,2018,n,y,y,n,n,BIRKIRKARA,"349,000"
Sunday,July,22,2018,n,n,n,n,n,BIRKIRKARA,"100,000"
Sunday,July,22,2018,n,y,n,n,n,BIRKIRKARA,NaN
Sunday,July,22,2018,y,n,n,n,n,BIRKIRKARA,"219,000"
Sunday,July,22,2018,n,n,n,n,n,BIRKIRKARA,"150,000"
Sunday,July,22,2018,n,n,n,n,n,BIRKIRKARA,"210,000"
Sunday,July,22,2018,n,n,y,n,n,BIRKIRKARA,NaN
Sunday,July,22,2018,y,n,n,n,n,BIRKIRKARA,"198,000"
Sunday,July,22,2018,n,n,y,n,y,BIRKIRKARA,"450,000"
Sunday,July,22,2018,n,n,n,n,n,BIRŻEBBUĠA,"275,000"
Sunday,July,22,2018,n,n,n,n,n,BIRŻEBBUĠA,"255,000"
Sunday,July,22,2018,n,y,n,n,n,BIRŻEBBUĠA,"180,500"
Sunday,July,22,2018,n,n,y,n,n,BIRŻEBBUĠA,"19,000"
Sunday,July,22,2018,n,n,n,n,n,BIRŻEBBUĠA,"290,000"
Sunday,July,22,2018,y,n,y,n,n,BIRŻEBBUĠA,"240,000"
Sunday,July,22,2018,y,n,n,n,n,BUĠIBBA,"128,000"
