Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,April,4,2016,n,n,n,n,n,GOZO,"150,000"
Monday,April,4,2016,n,n,n,n,n,NaN,NaN
Monday,April,4,2016,n,n,n,n,n, PACEVILLE,"950,000"
Monday,April,4,2016,n,n,n,n,n,ŻEJTUN,"168,000"
Sunday,April,3,2016,n,n,n,n,n,APARTMENT,NaN
Sunday,April,3,2016,n,n,n,n,y,ATTARD,NaN
Sunday,April,3,2016,n,n,y,n,n,ATTARD,NaN
Sunday,April,3,2016,n,n,n,n,y,ATTARD,NaN
Sunday,April,3,2016,y,n,n,n,n,ATTARD,NaN
Sunday,April,3,2016,n,y,y,n,n,ATTARD,NaN
Sunday,April,3,2016,n,y,y,n,n,ATTARD,NaN
Sunday,April,3,2016,y,n,y,n,n,ATTARD,NaN
Sunday,April,3,2016,y,n,y,n,n,ATTARD,NaN
Sunday,April,3,2016,n,n,n,y,n,ATTARD,NaN
Sunday,April,3,2016,n,y,n,n,n,ATTARD,NaN
Sunday,April,3,2016,y,n,y,n,n,ATTARD,NaN
Sunday,April,3,2016,y,n,n,n,n,ATTARD,NaN
Sunday,April,3,2016,n,n,n,n,y,ATTARD,NaN
Sunday,April,3,2016,n,y,y,n,n,ATTARD,NaN
Sunday,April,3,2016,y,n,n,n,n,ATTARD,NaN
Sunday,April,3,2016,n,y,n,n,n,NaN,NaN
Sunday,April,3,2016,n,n,y,y,n,ĦAQ,NaN
Sunday,April,3,2016,y,n,n,n,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,y,y,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,y,y,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,y,y,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,y,n,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,n,n,n,ĦAQ,NaN
Sunday,April,3,2016,n,y,y,n,n,ĦAQ,NaN
Sunday,April,3,2016,n,n,n,n,n,ĦAQ,NaN
Sunday,April,3,2016,y,n,y,n,n,BALLUTA,NaN
Sunday,April,3,2016,n,y,n,n,n,BALZAN,NaN
Sunday,April,3,2016,n,n,n,n,n,BALZAN,NaN
Sunday,April,3,2016,n,y,y,n,n,BALZAN,NaN
