Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,July,15,2015,n,n,n,n,n,NaN,NaN
Wednesday,July,15,2015,n,n,y,n,n,ATTARD,"532,800"
Wednesday,July,15,2015,n,n,n,n,y,BALZAN,NaN
Wednesday,July,15,2015,y,n,n,n,n,BALZAN,"180,000"
Wednesday,July,15,2015,y,n,n,n,n,BALZAN,"147,000"
Wednesday,July,15,2015,y,n,n,n,n,BIRKIRKARA,"150,000"
Wednesday,July,15,2015,y,n,n,n,n,BIRKIRKARA,"100,000"
Wednesday,July,15,2015,n,n,n,n,n,BIRKIRKARA,"325,000"
Wednesday,July,15,2015,n,n,n,n,n,BIRKIRKARA,"108,000"
Wednesday,July,15,2015,n,n,n,n,n,GOZO,"165,000"
Wednesday,July,15,2015,n,n,n,n,n,GOZO,"260,000"
Wednesday,July,15,2015,y,n,n,n,n,KIRKOP,"181,000"
Wednesday,July,15,2015,n,y,y,n,n,LIJA,"199,000"
Wednesday,July,15,2015,n,n,n,n,n,MARSASCALA,NaN
Wednesday,July,15,2015,n,n,n,n,n,MARSASCALA,"148,000"
Wednesday,July,15,2015,n,y,n,n,n,MOSTA,"163,000"
Wednesday,July,15,2015,n,n,n,n,n,MSIDA,"99,000"
Wednesday,July,15,2015,y,n,n,n,n,MSIDA,"170,000"
Wednesday,July,15,2015,y,n,n,n,n,NAXXAR,"129,000"
Wednesday,July,15,2015,n,n,y,n,n,PWALES,"275,000"
Wednesday,July,15,2015,n,n,n,n,n,QAWRA,"175,000"
Wednesday,July,15,2015,y,n,y,n,n,QAWRA,"249,000"
Wednesday,July,15,2015,n,n,y,n,n,RABAT,"460,000"
Wednesday,July,15,2015,y,n,y,n,n,SAN PAWL TAT-TARĠA,"188,000"
Wednesday,July,15,2015,y,n,n,n,n,SENGLEA ,"365,000"
Wednesday,July,15,2015,n,n,y,n,n,SLIEMA ,"730,000"
Wednesday,July,15,2015,y,n,n,n,n,SLIEMA,"333,000"
Wednesday,July,15,2015,n,n,y,n,n,ST JULIANS,"450,000"
Wednesday,July,15,2015,n,n,n,n,n,ST VENERA,"95,000"
Wednesday,July,15,2015,y,n,n,y,n,TA' XBIEX,"750,000"
