Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Tuesday,June,6,2017,n,y,n,n,n,QORMI ,"152,000"
Tuesday,June,6,2017,y,n,n,n,n,TARXIEN,"105,000"
Monday,June,5,2017,n,n,n,n,n,COSPICUA ,"349,000"
Monday,June,5,2017,y,n,n,n,n,GOZO,"220,000"
Monday,June,5,2017,n,n,n,n,n, PIETÀ,"560,000"
Monday,June,5,2017,n,n,y,n,y,ST JULIANS,"750,000"
Monday,June,5,2017,n,n,n,n,n,VALLETTA,"1,060"
Monday,June,5,2017,n,n,n,n,n,ŻABBAR,"560,000"
Sunday,June,4,2017,n,n,n,n,n, TO EARN,"500,000"
Sunday,June,4,2017,n,n,n,n,n,NaN,NaN
Sunday,June,4,2017,n,n,n,n,n,ATTARD,"625,000"
Sunday,June,4,2017,n,n,n,n,n,ATTARD,"215,000"
Sunday,June,4,2017,n,n,n,n,n,ATTARD,"980,000"
Sunday,June,4,2017,n,y,y,n,n,ATTARD,"345,000"
Sunday,June,4,2017,n,n,n,y,n,ATTARD,"600,000"
Sunday,June,4,2017,n,y,n,n,y,ATTARD,NaN
Sunday,June,4,2017,y,n,n,n,n,ATTARD,"230,000"
Sunday,June,4,2017,n,n,y,n,n,ATTARD,"39,000"
Sunday,June,4,2017,n,y,n,n,n,NaN,NaN
Sunday,June,4,2017,n,n,y,n,n,BAĦAR IĊ-ĊAGHAQ,"230,000"
Sunday,June,4,2017,n,n,n,n,n,BAĦAR IĊ-ĊAGHAQ,NaN
Sunday,June,4,2017,n,n,y,y,n,BAĦAR IĊ-ĊAGHAQ,"875,000"
Sunday,June,4,2017,n,n,n,n,y,BALZAN,"265,000"
Sunday,June,4,2017,n,n,n,n,n,BALZAN,"510,000"
Sunday,June,4,2017,n,n,y,n,y,BALZAN,"395,000"
Sunday,June,4,2017,n,n,n,n,n,BALZAN,"420,000"
Sunday,June,4,2017,n,n,y,y,n,BIDNIJA,"1,300"
Sunday,June,4,2017,n,n,n,n,n,BIRKIRKARA,"156,000"
Sunday,June,4,2017,n,y,n,n,n,BIRKIRKARA,"150,000"
Sunday,June,4,2017,n,n,n,n,y,BIRKIRKARA,"250,000"
Sunday,June,4,2017,n,n,n,n,n,BIRKIRKARA,"855,000"
Sunday,June,4,2017,n,n,n,n,y,BIRKIRKARA,"160,000"
Sunday,June,4,2017,n,n,n,n,y,BIRKIRKARA,"639,000"
Sunday,June,4,2017,n,n,y,n,n,BIRKIRKARA,"118,000"
Sunday,June,4,2017,n,n,y,n,n,BIRKIRKARA,NaN
Sunday,June,4,2017,n,n,n,n,y,BIRKIRKARA,"200,000"
Sunday,June,4,2017,y,n,n,n,n,BIRKIRKARA,"150,000"
Sunday,June,4,2017,n,y,n,n,n,BIRŻEBBUĠA,"269,000"
Sunday,June,4,2017,n,n,n,n,n,BIRŻEBBUĠA,"280,000"
Sunday,June,4,2017,n,n,n,n,n,BIRŻEBBUĠA,"224,000"
Sunday,June,4,2017,n,y,y,n,n,BIRŻEBBUĠA,"278,000"
Sunday,June,4,2017,n,n,n,n,n,COSPICUA ,"349,000"
