Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Sunday,August,16,2015,n,n,n,n,n,NaN,NaN
Sunday,August,16,2015,n,n,n,n,n,NaN,NaN
Sunday,August,16,2015,n,n,n,n,n,NaN,NaN
Sunday,August,16,2015,n,n,y,n,n,ATTARD ,"38,000"
Sunday,August,16,2015,n,n,y,n,n,ATTARD,"680,000"
Sunday,August,16,2015,y,y,n,n,n,ATTARD,"213,000"
Sunday,August,16,2015,n,n,n,n,n,ATTARD,"205,000"
Sunday,August,16,2015,y,n,n,n,n,ATTARD,"215,000"
Sunday,August,16,2015,n,n,n,n,n,ATTARD,NaN
Sunday,August,16,2015,y,n,y,n,n,ATTARD,"115,000"
Sunday,August,16,2015,y,n,n,n,n,ATTARD,"170,000"
Sunday,August,16,2015,n,n,y,n,y,ATTARD,"240,000"
Sunday,August,16,2015,n,n,n,n,n,ATTARD,"135,700"
Sunday,August,16,2015,y,n,n,n,n,ATTARD,"205,000"
Sunday,August,16,2015,y,n,y,n,n,ATTARD,"211,000"
Sunday,August,16,2015,n,n,n,n,n,ATTARD,"139,000"
Sunday,August,16,2015,n,n,y,y,n,ATTARD,NaN
Sunday,August,16,2015,n,y,n,n,n,ATTARD,"128,150"
Sunday,August,16,2015,y,n,n,n,n,ATTARD,"211,000"
Sunday,August,16,2015,n,n,y,n,y,ATTARD,"499,000"
Sunday,August,16,2015,n,n,n,n,n,ATTARD,"215,000"
Sunday,August,16,2015,n,n,y,n,n,ATTARD,"375,000"
Sunday,August,16,2015,n,y,n,n,n,NaN,NaN
Sunday,August,16,2015,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"375,000"
Sunday,August,16,2015,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,August,16,2015,n,y,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"340,000"
Sunday,August,16,2015,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"220,000"
Sunday,August,16,2015,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"220,000"
Sunday,August,16,2015,n,n,y,n,n,BALZAN,"13,500"
Sunday,August,16,2015,y,n,n,n,n,BALZAN,"150,000"
Sunday,August,16,2015,y,n,y,n,n,BALZAN,"150,000"
Sunday,August,16,2015,n,n,n,n,n,BALZAN,"295,000"
Sunday,August,16,2015,n,n,y,n,y,BALZAN,"400,000"
Sunday,August,16,2015,n,n,n,n,y,BALZAN,"400,000"
