Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Wednesday,October,24,2018,n,y,n,n,n,ATTARD,"375,000"
Wednesday,October,24,2018,n,n,y,n,n,BIRKIRKARA,"295,000"
Wednesday,October,24,2018,n,n,y,n,n,GOZO,"275,000"
Wednesday,October,24,2018,y,n,y,n,n,GOZO,"142,000"
Wednesday,October,24,2018,y,n,n,y,n,GOZO,"425,000"
Wednesday,October,24,2018,y,n,y,n,n,LIJA,"285,000"
Wednesday,October,24,2018,n,n,y,y,y,MONTEROSA GARDENS,"950,000"
Wednesday,October,24,2018,y,n,y,n,n,MSIDA,"180,000"
Wednesday,October,24,2018,y,n,n,n,n,TAL-IBRAĠ,NaN
Tuesday,October,23,2018,n,n,n,n,n,GOZO,"155,000"
Tuesday,October,23,2018,y,n,y,n,n,LIJA,"285,000"
Tuesday,October,23,2018,y,n,n,n,n,MOSTA,"160,000"
Tuesday,October,23,2018,n,n,y,y,n,SLIEMA,"1,400"
Tuesday,October,23,2018,y,n,y,n,n,ST JULIANS,"340,000"
Tuesday,October,23,2018,y,n,n,n,n,ST JULIANS,NaN
Tuesday,October,23,2018,n,n,n,n,n,TA' XBIEX,"395,000"
Tuesday,October,23,2018,y,n,n,n,n,TAL-IBRAĠ,NaN
Monday,October,22,2018,y,n,n,n,n,GOZO,"175,000"
Monday,October,22,2018,n,n,n,n,n,NaN,"210,000"
Sunday,October,21,2018,n,n,n,n,n,NaN,NaN
Sunday,October,21,2018,n,n,n,n,n,ATTARD,"280,000"
Sunday,October,21,2018,n,n,y,y,y,ATTARD,"850,000"
Sunday,October,21,2018,n,n,n,n,n,ATTARD,"340,000"
Sunday,October,21,2018,n,n,y,n,n,ATTARD,NaN
Sunday,October,21,2018,n,y,n,n,n,ATTARD,"385,000"
Sunday,October,21,2018,n,y,n,n,n,ATTARD,"295,000"
Sunday,October,21,2018,n,n,n,n,n,ATTARD,"600,000"
Sunday,October,21,2018,y,n,n,n,n,ATTARD,"360,000"
Sunday,October,21,2018,y,n,n,n,n,ATTARD,"310,000"
Sunday,October,21,2018,y,n,n,n,n,ATTARD,"235,000"
Sunday,October,21,2018,y,n,n,n,n,ATTARD,"295,000"
Sunday,October,21,2018,y,n,n,n,n,ATTARD,"250,000"
Sunday,October,21,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"197,700"
Sunday,October,21,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"310,000"
Sunday,October,21,2018,n,n,n,n,n,BAĦRIJA,"950,000"
Sunday,October,21,2018,y,n,y,n,n,BALZAN,"310,000"
Sunday,October,21,2018,y,n,n,n,n,BALZAN,"323,000"
Sunday,October,21,2018,n,y,n,y,n,BALZAN,"430,000"
Sunday,October,21,2018,n,n,n,n,n,BIDNIJA,"1,950"
Sunday,October,21,2018,y,n,n,n,n,BIRKIRKARA ,"255,000"
Sunday,October,21,2018,y,n,n,n,n,BIRKIRKARA,"245,000"
Sunday,October,21,2018,n,n,n,n,n,BIRKIRKARA,"295,000"
Sunday,October,21,2018,y,n,n,n,n,BIRKIRKARA,"200,000"
Sunday,October,21,2018,y,y,n,n,n,BIRKIRKARA,"165,000"
Sunday,October,21,2018,n,y,n,n,n,BIRKIRKARA,"169,000"
Sunday,October,21,2018,y,n,n,n,n,BIRKIRKARA,"199,000"
Sunday,October,21,2018,n,n,n,n,n,BIRKIRKARA,"345,000"
Sunday,October,21,2018,n,n,n,n,y,BIRKIRKARA,"470,000"
Sunday,October,21,2018,n,n,n,n,n,BIRKIRKARA,"157,000"
Sunday,October,21,2018,n,y,n,n,n,BIRŻEBBUĠA,"100,000"
Sunday,October,21,2018,n,n,n,n,y,BIRŻEBBUĠA,"730,000"
Sunday,October,21,2018,y,n,n,n,n,BIRŻEBBUĠA,"180,000"
Sunday,October,21,2018,n,n,n,n,n,BUĠIBBA,"298,000"
Sunday,October,21,2018,n,n,n,n,n,BUĠIBBA,"300,000"
Sunday,October,21,2018,n,n,n,n,n,BUĠIBBA,"250,000"
Sunday,October,21,2018,y,n,n,n,n,BUĠIBBA,"180,000"
Sunday,October,21,2018,n,n,n,n,n,DINGLI,NaN
Sunday,October,21,2018,n,n,n,y,n,FGURA,"585,000"
Sunday,October,21,2018,n,n,n,n,n,FGURA,"170,000"
Sunday,October,21,2018,n,y,n,n,n,FGURA,"255,000"
Sunday,October,21,2018,n,y,n,n,n,FGURA,"175,000"
Sunday,October,21,2018,n,n,n,n,n,FGURA,"330,000"
Sunday,October,21,2018,y,n,n,n,n,FLEUR-DE-LYS,"230,000"
Sunday,October,21,2018,y,n,n,n,n,FORT CAMBRIDGE,"960,000"
Sunday,October,21,2018,y,n,y,n,n,FORT CAMBRIDGE,"1,180"
Sunday,October,21,2018,n,n,n,n,n,GĦARGĦUR,"445,000"
Sunday,October,21,2018,n,y,y,n,n,GĦARGĦUR,"455,000"
Sunday,October,21,2018,n,n,n,y,y,GĦARGĦUR,NaN
Sunday,October,21,2018,y,n,y,n,n,GĦARGĦUR,"360,000"
Sunday,October,21,2018,n,n,y,n,n,GĦARGĦUR,"595,000"
Sunday,October,21,2018,n,n,n,n,n,GĦARGĦUR,"550,000"
Sunday,October,21,2018,n,n,n,n,n,GĦARGĦUR,"550,000"
Sunday,October,21,2018,y,n,n,n,n,GĦARGĦUR,"261,000"
Sunday,October,21,2018,y,n,n,n,n,GĦARGĦUR,"210,000"
