Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Tuesday,March,28,2017,n,n,n,n,n,NaN,NaN
Tuesday,March,28,2017,n,n,n,n,n,GĦAXAQ,"198,500"
Tuesday,March,28,2017,y,n,y,n,n,SWATAR,"150,000"
Tuesday,March,28,2017,y,n,n,n,n,ŻABBAR,"128,000"
Monday,March,27,2017,n,n,n,n,n,NaN,NaN
Monday,March,27,2017,y,n,n,n,n,GŻIRA,"295,000"
Monday,March,27,2017,y,n,n,n,n,SAN ĠWANN,"165,000"
Monday,March,27,2017,y,n,n,n,n,SLIEMA,"280,000"
Monday,March,27,2017,n,n,n,y,y,SLIEMA,"989,000"
Monday,March,27,2017,n,n,n,n,n,TA' XBIEX,"399,000"
Monday,March,27,2017,n,y,y,n,n,TARXIEN,"200,000"
Monday,March,27,2017,y,n,n,n,n, POINT,"660,000"
Sunday,March,26,2017,n,n,n,n,n,NaN,NaN
Sunday,March,26,2017,n,n,n,n,n,NaN,NaN
Sunday,March,26,2017,n,n,y,n,y,ATTARD,NaN
Sunday,March,26,2017,n,n,y,n,n,ATTARD,"240,000"
Sunday,March,26,2017,n,n,y,y,y,ATTARD,"1,200"
Sunday,March,26,2017,n,n,n,n,n,ATTARD,NaN
Sunday,March,26,2017,y,n,n,n,n,ATTARD,"195,000"
Sunday,March,26,2017,y,n,n,n,n,ATTARD,"205,000"
Sunday,March,26,2017,n,y,n,n,n,ATTARD,NaN
Sunday,March,26,2017,n,n,n,y,n,ATTARD,"845,000"
Sunday,March,26,2017,y,n,n,n,n,ATTARD,"300,000"
Sunday,March,26,2017,n,n,y,n,n,ATTARD,"760,000"
Sunday,March,26,2017,y,n,y,n,n,ATTARD,"330,000"
Sunday,March,26,2017,y,n,y,n,n,ATTARD,"205,000"
Sunday,March,26,2017,n,n,y,y,y,ATTARD,"620,000"
Sunday,March,26,2017,y,n,y,n,n,ATTARD,"330,000"
Sunday,March,26,2017,n,n,n,n,n,ATTARD,"280,000"
Sunday,March,26,2017,n,n,n,y,n,ATTARD,"850,000"
Sunday,March,26,2017,n,y,n,n,n,ATTARD,"188,000"
Sunday,March,26,2017,n,n,n,n,n,ATTARD,"180,000"
Sunday,March,26,2017,n,y,n,n,n,ATTARD,"249,000"
Sunday,March,26,2017,n,y,y,n,n,ATTARD,"330,000"
Sunday,March,26,2017,n,n,n,n,n,ATTARD,"530,000"
Sunday,March,26,2017,n,n,n,n,n,ATTARD,NaN
Sunday,March,26,2017,n,n,y,n,y,ATTARD,"545,000"
Sunday,March,26,2017,n,y,n,n,n,NaN,NaN
Sunday,March,26,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"155,000"
Sunday,March,26,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"185,000"
Sunday,March,26,2017,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"920,000"
Sunday,March,26,2017,n,n,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"400,000"
Sunday,March,26,2017,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"640,000"
Sunday,March,26,2017,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"650,000"
Sunday,March,26,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"176,000"
Sunday,March,26,2017,n,n,y,y,y,BAĦRIJA,"690,000"
Sunday,March,26,2017,y,n,y,n,n,BAĦRIJA,"249,000"
Sunday,March,26,2017,n,n,y,n,n,BAĦRIJA,"185,000"
Sunday,March,26,2017,y,n,y,n,n,BAĦRIJA,"160,000"
Sunday,March,26,2017,n,n,n,n,n,BALZAN,"440,000"
Sunday,March,26,2017,n,n,n,y,y,BALZAN,"595,000"
Sunday,March,26,2017,n,n,y,y,n,BALZAN,NaN
Sunday,March,26,2017,y,n,y,n,n,BALZAN,"234,000"
Sunday,March,26,2017,n,n,n,n,n,BALZAN,"239,000"
Sunday,March,26,2017,n,n,y,n,n,BALZAN,"489,000"
Sunday,March,26,2017,n,n,y,n,n,BALZAN,"485,000"
