Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Thursday,March,1,2018,n,n,n,n,n,NAXXAR,"298,000"
Thursday,March,1,2018,n,n,n,n,n,QORMI,NaN
Thursday,March,1,2018,n,n,n,n,n,SLIEMA,"325,000"
Thursday,March,1,2018,n,y,n,n,n,ST JULIANS,"210,000"
Wednesday,February,28,2018,y,n,y,n,y,ŻEBBUĠA,NaN
Wednesday,February,28,2018,n,n,n,n,y,GOZO,"198,000"
Wednesday,February,28,2018,y,n,n,n,n,GŻIRA,"230,000"
Wednesday,February,28,2018,n,y,n,n,n,MADLIENA,"495,000"
Wednesday,February,28,2018,y,n,y,n,n,MARSASCALA,NaN
Wednesday,February,28,2018,n,n,n,n,n,QAWRA,NaN
Wednesday,February,28,2018,y,n,y,n,n,SLIEMA,"400,000"
Wednesday,February,28,2018,n,y,n,n,n,SWIEQI,"340,000"
Wednesday,February,28,2018,n,y,y,n,n,NaN,"490,000"
Wednesday,February,28,2018,n,n,n,n,n,XEMXIJA,NaN
Tuesday,February,27,2018,n,n,n,n,n,QORMI,NaN
Monday,February,26,2018,y,n,y,n,n,SLIEMA,"400,000"
Sunday,February,25,2018,n,y,n,n,n,ATTARD,NaN
Sunday,February,25,2018,n,n,y,n,n,ATTARD,NaN
Sunday,February,25,2018,n,n,n,n,n,ATTARD,NaN
Sunday,February,25,2018,y,n,n,n,n,ATTARD,"240,000"
Sunday,February,25,2018,n,n,y,n,y,ATTARD,"550,000"
Sunday,February,25,2018,n,n,n,n,n,ATTARD,"770,000"
Sunday,February,25,2018,n,n,n,n,n,ATTARD,NaN
Sunday,February,25,2018,y,n,n,n,n,ATTARD,"210,000"
Sunday,February,25,2018,n,n,y,n,n,ATTARD,"525,000"
Sunday,February,25,2018,n,y,y,n,n,ATTARD,"285,000"
Sunday,February,25,2018,n,y,y,n,n,ATTARD,"345,000"
Sunday,February,25,2018,n,n,n,n,n,ATTARD,NaN
Sunday,February,25,2018,n,y,n,n,n,ATTARD,NaN
Sunday,February,25,2018,n,n,y,n,n,ATTARD,NaN
Sunday,February,25,2018,n,y,n,n,n,ATTARD,"460,000"
Sunday,February,25,2018,n,n,n,n,n,ATTARD,NaN
Sunday,February,25,2018,n,n,y,n,y,ATTARD,"760,000"
Sunday,February,25,2018,n,y,y,n,n,ATTARD,NaN
Sunday,February,25,2018,n,n,y,n,n,ATTARD,"579,000"
Sunday,February,25,2018,n,n,n,n,n,ATTARD,"308,000"
Sunday,February,25,2018,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,February,25,2018,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"600,000"
Sunday,February,25,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGHAQ,"295,000"
Sunday,February,25,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"250,000"
Sunday,February,25,2018,n,n,n,n,n,BAĦRIJA,NaN
Sunday,February,25,2018,n,y,n,n,n,BALZAN,"315,000"
Sunday,February,25,2018,n,n,n,n,n,BALZAN,"430,000"
Sunday,February,25,2018,n,y,n,n,n,BALZAN,NaN
Sunday,February,25,2018,n,n,y,y,n,BALZAN,NaN
Sunday,February,25,2018,n,n,n,n,n,BALZAN,"225,000"
Sunday,February,25,2018,n,n,n,n,n,BALZAN,"855,000"
Sunday,February,25,2018,n,y,n,n,n,BALZAN,"350,000"
Sunday,February,25,2018,n,n,n,n,y,BALZAN,"269,000"
Sunday,February,25,2018,n,n,n,y,n,BIDNIJA,"1,275"
Sunday,February,25,2018,n,n,n,y,n,BIDNIJA,"760,000"
Sunday,February,25,2018,n,n,n,y,y,BIDNIJA,"760,000"
Sunday,February,25,2018,n,n,n,y,n,BIDNIJA,"760,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA ,"150,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,"205,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,"325,000"
Sunday,February,25,2018,y,n,n,n,n,BIRKIRKARA,"190,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,"449,500"
Sunday,February,25,2018,n,n,y,n,n,BIRKIRKARA,"250,000"
Sunday,February,25,2018,n,n,n,y,y,BIRKIRKARA,"640,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,February,25,2018,n,n,y,n,n,BIRKIRKARA,"319,000"
Sunday,February,25,2018,y,n,n,n,n,BIRKIRKARA,NaN
Sunday,February,25,2018,n,n,y,n,y,BIRKIRKARA,"860,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,February,25,2018,n,n,n,n,n,BIRKIRKARA,"447,000"
Sunday,February,25,2018,y,n,n,n,n,BIRKIRKARA,"192,000"
Sunday,February,25,2018,n,n,n,n,y,BIRKIRKARA,"245,000"
Sunday,February,25,2018,y,n,y,n,y,BIRŻEBBUĠA,"700,000"
Sunday,February,25,2018,y,n,n,n,n,BIRŻEBBUĠA,"145,000"
