Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,August,28,2017,y,n,n,y,n,GOZO,"160,000"
Monday,August,28,2017,n,n,n,y,n,MADLIENA,"4,450"
Monday,August,28,2017,n,n,y,n,n,MARSASCALA,"375,000"
Monday,August,28,2017,n,n,n,y,n,NAXXAR,"880,000"
Monday,August,28,2017,n,n,y,n,n,NAXXAR,"880,000"
Monday,August,28,2017,n,n,n,n,n,RABAT,"650,000"
Monday,August,28,2017,y,n,n,n,n,SLIEMA,"250,000"
Monday,August,28,2017,n,n,n,n,n,ST JULIANS,"2,200"
Sunday,August,27,2017,n,n,n,n,n,NaN,NaN
Sunday,August,27,2017,n,n,n,n,n,NaN,NaN
Sunday,August,27,2017,n,y,n,n,n,ATTARD,NaN
Sunday,August,27,2017,n,n,n,y,y,ATTARD,"1,795"
Sunday,August,27,2017,y,n,y,n,n,ATTARD,"235,000"
Sunday,August,27,2017,y,n,n,n,n,ATTARD,"222,000"
Sunday,August,27,2017,n,n,n,n,n,ATTARD,"850,000"
Sunday,August,27,2017,n,y,y,n,n,ATTARD,NaN
Sunday,August,27,2017,y,n,y,n,n,ATTARD,"247,000"
Sunday,August,27,2017,n,y,y,n,n,ATTARD,"335,000"
Sunday,August,27,2017,n,n,y,n,n,ATTARD,"335,000"
Sunday,August,27,2017,n,n,y,n,n,ATTARD,"335,000"
Sunday,August,27,2017,n,n,y,n,n,ATTARD,"439,000"
Sunday,August,27,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"225,000"
Sunday,August,27,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"275,000"
Sunday,August,27,2017,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"305,000"
Sunday,August,27,2017,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"320,000"
Sunday,August,27,2017,n,n,n,n,n,BAĦRIJA,"750,000"
Sunday,August,27,2017,y,n,y,n,n,BAĦRIJA,"180,000"
Sunday,August,27,2017,y,n,n,n,n,BALLUTA,"380,000"
Sunday,August,27,2017,n,n,n,y,y,BALZAN,"620,000"
Sunday,August,27,2017,n,n,n,n,n,BALZAN,"265,000"
Sunday,August,27,2017,n,n,n,n,y,BALZAN,"565,000"
Sunday,August,27,2017,n,n,n,n,n,BIDNIJA,NaN
Sunday,August,27,2017,n,n,n,n,n,BIDNIJA,"1,250"
Sunday,August,27,2017,n,n,n,y,n,BIRGUMA,"775,000"
Sunday,August,27,2017,n,n,y,y,y,BIRGUMA,"888,000"
Sunday,August,27,2017,y,n,n,n,n,BIRKIRKARA,"170,000"
