Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Sunday,March,12,2017,n,n,n,n,n,NaN,NaN
Sunday,March,12,2017,n,n,n,n,n,NaN,NaN
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"530,000"
Sunday,March,12,2017,y,n,n,n,n,ATTARD,"234,000"
Sunday,March,12,2017,n,n,n,n,n,ATTARD,"530,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"530,000"
Sunday,March,12,2017,n,n,n,n,n,ATTARD,"385,000"
Sunday,March,12,2017,n,y,n,n,n,ATTARD,"210,000"
Sunday,March,12,2017,n,y,n,n,n,ATTARD,"210,000"
Sunday,March,12,2017,n,n,y,n,y,ATTARD,NaN
Sunday,March,12,2017,n,n,y,y,y,ATTARD,"1,150"
Sunday,March,12,2017,n,n,n,n,n,ATTARD,NaN
Sunday,March,12,2017,n,n,n,y,n,ATTARD,"545,000"
Sunday,March,12,2017,n,y,y,n,n,ATTARD,"240,000"
Sunday,March,12,2017,n,y,y,n,n,ATTARD,"260,000"
Sunday,March,12,2017,n,n,y,y,n,ATTARD,"820,000"
Sunday,March,12,2017,n,n,n,n,n,ATTARD,"385,000"
Sunday,March,12,2017,n,n,n,y,n,ATTARD,"850,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"450,000"
Sunday,March,12,2017,n,n,n,n,n,ATTARD,"180,000"
Sunday,March,12,2017,y,n,y,n,n,ATTARD,"230,000"
Sunday,March,12,2017,y,n,n,n,n,ATTARD,"186,000"
Sunday,March,12,2017,n,y,y,n,n,ATTARD,"280,000"
Sunday,March,12,2017,y,n,n,n,n,ATTARD,"230,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"210,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"210,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"410,000"
Sunday,March,12,2017,n,n,y,n,n,ATTARD,"210,000"
Sunday,March,12,2017,n,n,y,n,y,ATTARD,"545,000"
Sunday,March,12,2017,n,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"650,000"
