Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Thursday,June,2,2016,y,n,n,n,n,FGURA,"135,000"
Thursday,June,2,2016,y,n,n,n,n,SLIEMA ,"950,000"
Thursday,June,2,2016,n,n,y,n,n,ST JULIANS,"305,000"
Thursday,June,2,2016,n,n,n,n,n,ST JULIANS,"350,000"
Thursday,June,2,2016,y,n,n,n,n,ST VENERA,"115,000"
Thursday,June,2,2016,y,n,n,n,n,SWATAR,"225,000"
Wednesday,June,1,2016,n,n,n,n,n,A GREAT INVESTMENT,"365,000"
Wednesday,June,1,2016,n,n,y,y,y,BAĦAR IĊ-ĊAGĦAQ,"640,000"
Wednesday,June,1,2016,n,y,n,n,n,BIRGUMA,NaN
Wednesday,June,1,2016,n,n,n,y,n,BIRGUMA,"790,000"
Wednesday,June,1,2016,n,n,y,n,n,BIRKIRKARA,"30,000"
Wednesday,June,1,2016,y,n,n,n,n,FGURA,"135,000"
Wednesday,June,1,2016,n,n,n,n,n,GOZO,"165,000"
Wednesday,June,1,2016,y,n,n,n,n,GOZO,"69,000"
Wednesday,June,1,2016,n,n,n,n,n,GOZO,"260,000"
Wednesday,June,1,2016,y,n,n,n,n,ŻIRA,NaN
Wednesday,June,1,2016,y,y,n,n,n,LIJA ,NaN
Wednesday,June,1,2016,y,n,n,y,n,MADLIENA,"150,000"
Wednesday,June,1,2016,n,n,n,n,n,MSIDA,"157,000"
Wednesday,June,1,2016,n,n,y,n,n,NAXXAR,"20,500"
Wednesday,June,1,2016,y,n,n,n,n,QAWRA,"312,000"
Wednesday,June,1,2016,y,n,n,n,n,QAWRA,"104,000"
Wednesday,June,1,2016,n,n,n,n,y,RABAT,"385,000"
Wednesday,June,1,2016,n,y,y,n,y,SAN PAWL TAT-TARĠA,"325,000"
Wednesday,June,1,2016,n,n,n,y,y,SIĠĠIEWI,"390,000"
Wednesday,June,1,2016,n,n,n,n,n,SIĠĠIEWI,NaN
Wednesday,June,1,2016,y,n,n,n,n,SLIEMA ,"950,000"
Wednesday,June,1,2016,y,n,n,n,n,SLIEMA,"425,000"
Wednesday,June,1,2016,n,n,y,n,n,SLIEMA,"399,000"
Wednesday,June,1,2016,y,n,n,n,n,SLIEMA,"700,000"
Wednesday,June,1,2016,y,n,n,n,n,ST JULIANS,"399,000"
Wednesday,June,1,2016,n,n,n,y,n,ST JULIANS,NaN
Wednesday,June,1,2016,y,n,n,n,n,ST JULIANS,NaN
Wednesday,June,1,2016,y,n,y,n,n,ST JULIANS,"265,000"
Wednesday,June,1,2016,y,n,n,n,n,ST PAUL' S BAY,"460,000"
Wednesday,June,1,2016,y,n,n,n,n,ST VENERA,"115,000"
Wednesday,June,1,2016,y,n,n,n,n,SWATAR,"225,000"
Wednesday,June,1,2016,y,n,n,n,n,TA' XBIEX,"149,950"
Wednesday,June,1,2016,y,n,n,n,n,TA' XBIEX,"250,000"
Wednesday,June,1,2016,n,n,n,n,n,VALLETTA,"1,750"
Tuesday,May,31,2016,y,n,n,n,n,FGURA,"135,000"
Tuesday,May,31,2016,y,n,n,n,n,NAXXAR,"220,000"
Tuesday,May,31,2016,y,n,n,n,n,SLIEMA ,"950,000"
Tuesday,May,31,2016,y,n,n,n,n,ST JULIANS,"150,000"
Tuesday,May,31,2016,n,n,n,n,n,ST JULIANS,"350,000"
Tuesday,May,31,2016,y,n,n,n,n,ST VENERA,"115,000"
Monday,May,30,2016,y,n,n,n,n,BALZAN,"171,000"
Monday,May,30,2016,n,n,n,n,n,GOZO,"150,000"
Monday,May,30,2016,n,n,n,y,n,GOZO,"589,000"
Monday,May,30,2016,n,n,y,y,y,SAN PAWL TAT-TARĠA,NaN
Monday,May,30,2016,y,n,n,n,n,SLIEMA ,"950,000"
Monday,May,30,2016,n,n,n,n,n,ST JULIANS,"350,000"
Sunday,May,29,2016,n,n,n,n,n,NaN,NaN
Sunday,May,29,2016,n,n,n,n,n,A GREAT INVESTMENT,"365,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"165,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"265,000"
Sunday,May,29,2016,n,n,n,n,n,ATTARD,NaN
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"135,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"145,000"
Sunday,May,29,2016,n,y,n,n,n,ATTARD,"225,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"350,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"175,000"
Sunday,May,29,2016,n,n,y,y,n,ATTARD,"830,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,NaN
Sunday,May,29,2016,n,n,n,n,n,ATTARD,"750,000"
Sunday,May,29,2016,n,n,n,n,n,ATTARD,"180,000"
Sunday,May,29,2016,n,y,y,n,n,ATTARD,"240,000"
Sunday,May,29,2016,n,y,y,n,y,ATTARD,"145,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,NaN
Sunday,May,29,2016,n,y,y,n,n,ATTARD,"162,000"
Sunday,May,29,2016,y,n,n,n,n,ATTARD,NaN
Sunday,May,29,2016,y,n,n,n,n,ATTARD,"190,000"
Sunday,May,29,2016,n,n,y,n,n,ATTARD,"206,000"
Sunday,May,29,2016,n,n,y,n,n,ATTARD,"205,000"
Sunday,May,29,2016,n,y,n,n,n,NaN,NaN
Sunday,May,29,2016,n,n,y,y,y,BAĦAR IĊ-ĊAGĦAQ,"640,000"
Sunday,May,29,2016,n,n,y,y,y,BAĦAR IĊ-ĊAGĦAQ,"650,000"
Sunday,May,29,2016,n,n,n,y,n,BAĦAR IĊ-ĊAGĦAQ,"650,000"
Sunday,May,29,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"210,000"
Sunday,May,29,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,May,29,2016,n,n,n,n,n,BAĦRIJA,"165,000"
Sunday,May,29,2016,n,n,y,n,n,BAĦRIJA,"220,000"
Sunday,May,29,2016,n,n,y,n,n,BALZAN,"650,000"
Sunday,May,29,2016,y,n,n,n,n,BALZAN,"149,500"
Sunday,May,29,2016,y,n,y,n,n,BALZAN,"261,000"
Sunday,May,29,2016,y,n,n,n,n,BALZAN,"171,000"
Sunday,May,29,2016,n,n,y,y,n,BALZAN,"460,000"
Sunday,May,29,2016,n,y,y,n,n,BALZAN,"299,000"
Sunday,May,29,2016,n,y,n,n,n,BALZAN,"250,000"
Sunday,May,29,2016,n,n,n,n,n,BALZAN,"189,000"
Sunday,May,29,2016,n,n,y,n,y,BALZAN,"650,000"
Sunday,May,29,2016,y,n,n,n,n,BALZAN,NaN
Sunday,May,29,2016,n,n,n,n,n,BALZAN,"369,000"
Sunday,May,29,2016,n,n,y,y,n,BIRGUMA,NaN
Sunday,May,29,2016,n,n,y,n,n,BIRGUMA,"325,000"
Sunday,May,29,2016,n,y,n,n,n,BIRGUMA,"260,000"
Sunday,May,29,2016,n,n,y,y,n,BIRGUMA,NaN
Sunday,May,29,2016,n,n,y,y,y,BIRGUMA,"850,000"
Sunday,May,29,2016,n,n,n,n,n,BIRGUMA,"950,000"
Sunday,May,29,2016,n,n,y,y,y,BIRGUMA,"850,000"
Sunday,May,29,2016,n,y,n,n,n,BIRGUMA,NaN
Sunday,May,29,2016,n,n,n,y,n,BIRGUMA,"790,000"
Sunday,May,29,2016,n,n,y,y,n,BIRGUMA,"850,000"
Sunday,May,29,2016,n,n,y,n,n,BIRGUMA,NaN
Sunday,May,29,2016,n,n,y,n,n,BIRGUMA,"339,000"
Sunday,May,29,2016,n,n,n,n,y,BIRKIRKARA ,"245,000"
Sunday,May,29,2016,n,n,n,n,y,BIRKIRKARA,NaN
Sunday,May,29,2016,n,y,n,n,n,BIRKIRKARA,"220,000"
Sunday,May,29,2016,n,n,n,n,n,BIRKIRKARA,"380,000"
Sunday,May,29,2016,n,n,n,n,n,BIRKIRKARA,"150,000"
Sunday,May,29,2016,n,y,n,n,n,BIRKIRKARA,"215,000"
Sunday,May,29,2016,n,y,n,n,n,BIRKIRKARA,"215,000"
Sunday,May,29,2016,n,y,n,n,n,BIRKIRKARA,"215,000"
Sunday,May,29,2016,n,y,n,n,n,BIRKIRKARA,"150,000"
Sunday,May,29,2016,n,n,n,n,n,BIRKIRKARA,NaN
Sunday,May,29,2016,y,n,n,n,n,BIRKIRKARA,"140,000"
Sunday,May,29,2016,y,n,n,n,n,BIRKIRKARA,"155,000"
Sunday,May,29,2016,n,n,n,n,n,BIRKIRKARA,"180,000"
Sunday,May,29,2016,y,n,n,n,n,BIRKIRKARA,"108,000"
Sunday,May,29,2016,n,n,n,n,y,BIRKIRKARA,"375,000"
Sunday,May,29,2016,n,y,n,n,n,BIRŻEBBUĠA,"99,000"
Sunday,May,29,2016,n,n,y,n,n,BIRŻEBBUĠA,"448,000"
Sunday,May,29,2016,y,n,n,n,n,BIRŻEBBUĠA,"182,000"
Sunday,May,29,2016,n,n,y,n,n,BIRŻEBBUĠA,"210,000"
Sunday,May,29,2016,n,n,y,n,n,BIRŻEBBUĠA,NaN
Sunday,May,29,2016,y,n,n,n,n,BIRŻEBBUĠA,"154,000"
Sunday,May,29,2016,y,n,n,n,n,BUĠIBBA,"58,500"
Sunday,May,29,2016,n,n,y,n,n,BUĠIBBA,"185,000"
Sunday,May,29,2016,n,y,n,n,n,BUĠIBBA,"182,000"
Sunday,May,29,2016,n,y,n,n,n,BUĠIBBA,"101,000"
Sunday,May,29,2016,y,n,n,n,n,BUĠIBBA,"90,000"
Sunday,May,29,2016,y,n,n,n,n,BUĠIBBA,"122,000"
Sunday,May,29,2016,n,n,y,n,n,BUĠIBBA,"22,500"
Sunday,May,29,2016,y,n,n,n,n,BUĠIBBA,NaN
Sunday,May,29,2016,n,n,n,n,n,BURMARRAD,"150,000"
Sunday,May,29,2016,n,n,n,n,n,COSPICUA ,"160,000"
Sunday,May,29,2016,y,n,n,n,n,COSPICUA ,"139,000"
Sunday,May,29,2016,y,n,n,n,n,COSPICUA ,"69,000"
Sunday,May,29,2016,n,n,n,n,n,DINGLI,"150,000"
Sunday,May,29,2016,y,n,n,n,n,DINGLI,"165,000"
Sunday,May,29,2016,n,y,n,n,n,FGURA,"215,000"
Sunday,May,29,2016,y,n,n,n,n,FGURA,"116,000"
Sunday,May,29,2016,n,y,n,n,n,FGURA,NaN
Sunday,May,29,2016,n,y,n,n,n,FGURA,"155,000"
Sunday,May,29,2016,n,y,n,n,n,FGURA,"165,000"
Sunday,May,29,2016,y,n,n,n,n,FGURA,"160,000"
Sunday,May,29,2016,n,n,y,n,n,FGURA,"210,000"
Sunday,May,29,2016,n,y,n,n,n,FGURA,"150,000"
Sunday,May,29,2016,y,n,n,n,n,FGURA,"113,000"
Sunday,May,29,2016,n,y,n,n,n,FGURA,"215,000"
Sunday,May,29,2016,y,n,n,n,n,FGURA,"155,000"
Sunday,May,29,2016,y,n,n,n,n,FGURA,NaN
Sunday,May,29,2016,n,n,y,n,n,FGURA,"99,000"
Sunday,May,29,2016,n,n,y,n,y,FGURA,"309,000"
