Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Thursday,September,8,2016,n,n,n,n,n,NaN,NaN
Thursday,September,8,2016,n,n,y,n,n,BIRKIRKARA,NaN
Thursday,September,8,2016,n,n,n,n,n, ,"360,000"
Thursday,September,8,2016,n,n,n,n,n,FGURA,NaN
Thursday,September,8,2016,n,n,n,n,n,FLORIANA,NaN
Thursday,September,8,2016,n,n,n,y,y,GUDJA,"450,000"
Thursday,September,8,2016,n,y,n,n,n,ĦAMRUN,"175,000"
Thursday,September,8,2016,n,n,n,n,n,MENSIJA,"699,000"
Thursday,September,8,2016,y,n,n,n,n,MSIDA,"118,000"
Thursday,September,8,2016,n,n,n,n,n,MSIDA,NaN
Thursday,September,8,2016,y,n,n,n,n,QORMI,NaN
Thursday,September,8,2016,n,n,y,n,n,SLIEMA ,"130,000"
Thursday,September,8,2016,n,n,y,n,n,SLIEMA,"130,000"
Thursday,September,8,2016,y,n,y,n,n,SLIEMA,"410,000"
Thursday,September,8,2016,y,n,n,n,n,ST JULIANS,"275,000"
Thursday,September,8,2016,n,n,n,n,n,TARXIEN,NaN
Wednesday,September,7,2016,n,n,n,n,n,NaN,NaN
Wednesday,September,7,2016,n,n,y,n,n,BIRKIRKARA,NaN
Wednesday,September,7,2016,n,n,n,n,n,FGURA,NaN
Wednesday,September,7,2016,y,n,y,n,n,GOZO,"275,000"
Wednesday,September,7,2016,y,n,y,n,n,GOZO,"140,000"
Wednesday,September,7,2016,y,n,n,n,n,GOZO,"180,000"
Wednesday,September,7,2016,y,n,n,n,n,GOZO,"78,000"
Wednesday,September,7,2016,n,n,n,n,n,GOZO,"297,000"
Wednesday,September,7,2016,n,y,n,n,n,GOZO,"250,000"
Wednesday,September,7,2016,n,n,n,n,n,GOZO,"139,500"
Wednesday,September,7,2016,y,n,n,n,n,GŻIRA,"155,000"
Wednesday,September,7,2016,y,n,n,n,n,GŻIRA,"146,000"
Wednesday,September,7,2016,n,n,n,n,n,NAXXAR,"450,000"
Wednesday,September,7,2016,y,n,n,n,n,QORMI,NaN
Wednesday,September,7,2016,n,n,n,n,n,SIĠĠIEWI,NaN
Wednesday,September,7,2016,y,n,n,n,n,SLIEMA,"525,000"
Wednesday,September,7,2016,n,n,y,y,y,ST JULIANS,"580,000"
Wednesday,September,7,2016,n,n,y,n,n,ST JULIANS,"300,000"
Wednesday,September,7,2016,y,n,n,n,n,ST JULIANS,"170,000"
Wednesday,September,7,2016,y,n,n,n,n,ST JULIANS,"195,000"
Wednesday,September,7,2016,y,n,y,n,n,ST PAUL' S BAY,"175,000"
Tuesday,September,6,2016,n,n,n,n,n,NaN,NaN
Tuesday,September,6,2016,n,n,y,n,n,BIRKIRKARA,NaN
Tuesday,September,6,2016,n,n,n,n,n,FGURA,NaN
Tuesday,September,6,2016,n,n,n,n,n,GUDJA,"520,000"
Tuesday,September,6,2016,y,n,n,n,n,QORMI,NaN
Tuesday,September,6,2016,y,n,n,n,n,ST JULIANS,"140,000"
Monday,September,5,2016,n,n,n,n,n,NaN,NaN
Monday,September,5,2016,n,n,n,n,n,GUDJA,"520,000"
Monday,September,5,2016,y,n,n,n,n,MARSASCALA,NaN
Monday,September,5,2016,n,n,y,n,n,ST JULIANS,"300,000"
Monday,September,5,2016,n,n,n,n,n,ST VENERA,"135,000"
Sunday,September,4,2016,n,n,n,n,n,NaN,NaN
Sunday,September,4,2016,n,n,n,n,n,NaN,NaN
Sunday,September,4,2016,n,n,y,n,y,ATTARD,"480,000"
Sunday,September,4,2016,n,y,y,n,n,ATTARD,"300,000"
Sunday,September,4,2016,n,y,y,n,n,ATTARD,"260,000"
Sunday,September,4,2016,n,n,y,n,n,ATTARD,"234,000"
Sunday,September,4,2016,n,y,y,n,n,ATTARD,"350,000"
