Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,April,11,2016,y,n,n,n,n,MARSASCALA,NaN
Monday,April,11,2016,n,n,n,n,n,SIĠĠIEWI,"110,000"
Sunday,April,10,2016,n,n,n,n,n,AN EXCELLENT OPPORTUNITY,"395,000"
Sunday,April,10,2016,n,n,y,n,n,ATTARD,"215,000"
Sunday,April,10,2016,n,n,n,n,n,ATTARD,"197,000"
Sunday,April,10,2016,n,n,y,n,n,ATTARD,"318,000"
Sunday,April,10,2016,n,n,n,n,y,ATTARD,"1,350"
Sunday,April,10,2016,y,n,y,n,n,ATTARD,"195,000"
Sunday,April,10,2016,n,n,n,n,n,ATTARD,"1,500"
Sunday,April,10,2016,n,n,n,n,n,ATTARD,NaN
Sunday,April,10,2016,n,y,y,n,n,ATTARD,"265,000"
Sunday,April,10,2016,n,n,y,n,n,ATTARD,"29,000"
Sunday,April,10,2016,n,n,y,y,n,ATTARD,"550,000"
Sunday,April,10,2016,n,y,y,n,n,ATTARD,"320,000"
Sunday,April,10,2016,y,n,y,n,n,ATTARD,"280,000"
Sunday,April,10,2016,y,n,n,n,n,ATTARD,"205,000"
Sunday,April,10,2016,y,n,n,n,n,ATTARD,"155,000"
Sunday,April,10,2016,n,y,n,n,n,NaN,NaN
Sunday,April,10,2016,n,n,y,y,y,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,April,10,2016,n,y,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"275,000"
Sunday,April,10,2016,n,y,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"275,000"
Sunday,April,10,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,April,10,2016,n,n,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"699,000"
Sunday,April,10,2016,n,y,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"255,000"
Sunday,April,10,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"375,000"
Sunday,April,10,2016,n,y,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"550,000"
Sunday,April,10,2016,y,y,y,n,n,BAĦRIJA,"155,000"
Sunday,April,10,2016,y,n,n,n,n,BAĦRIJA,"205,350"
Sunday,April,10,2016,n,y,n,n,n,BALZAN,"180,000"
Sunday,April,10,2016,y,n,y,n,n,BALZAN,"150,000"
Sunday,April,10,2016,y,n,n,n,n,BALZAN,"146,000"
Sunday,April,10,2016,n,y,y,n,n,BALZAN,"238,000"
Sunday,April,10,2016,n,n,y,n,n,BALZAN,"238,000"
Sunday,April,10,2016,y,n,n,n,n,BALZAN,"127,000"
Sunday,April,10,2016,n,n,n,n,n,BALZAN,"85,000"
Sunday,April,10,2016,n,n,n,y,n,BIDNI,"840,000"
Sunday,April,10,2016,y,n,n,y,n,BIRGUMA,"245,000"
Sunday,April,10,2016,n,n,n,y,n,BIRGUMA,"720,000"
Sunday,April,10,2016,n,n,n,n,n,BIRGUMA,NaN
Sunday,April,10,2016,n,y,n,n,n,BIRKIRKARA,"371,000"
Sunday,April,10,2016,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,April,10,2016,y,n,n,n,n,BIRKIRKARA,"148,000"
Sunday,April,10,2016,n,n,n,n,n,BIRKIRKARA,"380,000"
Sunday,April,10,2016,n,n,n,n,n,BIRKIRKARA,"149,000"
Sunday,April,10,2016,n,n,n,n,n,BIRKIRKARA,"138,000"
Sunday,April,10,2016,y,n,n,n,n,BIRKIRKARA,"155,000"
