Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,March,28,2016,n,n,n,n,n,ATTARD,"185,000"
Monday,March,28,2016,n,n,n,n,n,MARSASCALA,"360,000"
Monday,March,28,2016,y,n,n,n,n,SLIEMA,"742,000"
Monday,March,28,2016,n,n,y,n,n,SLIEMA,"369,000"
Monday,March,28,2016,n,n,y,n,n,ST JULIANS,"540,000"
Sunday,March,27,2016,n,n,n,n,n,NaN,NaN
Sunday,March,27,2016,n,n,n,n,n,NaN,NaN
Sunday,March,27,2016,n,n,n,n,y,NaN,"460,000"
Sunday,March,27,2016,n,n,n,n,n,AN EXCELLENT INVESTMENT,"395,000"
Sunday,March,27,2016,y,n,n,n,n,ATTARD,"167,000"
Sunday,March,27,2016,n,n,n,n,y,ATTARD,"1,350"
Sunday,March,27,2016,n,n,n,n,n,ATTARD,"1,500"
Sunday,March,27,2016,n,n,n,n,n,ATTARD,"170,800"
Sunday,March,27,2016,y,n,y,n,n,ATTARD,"210,000"
Sunday,March,27,2016,n,y,y,n,n,ATTARD,"265,000"
Sunday,March,27,2016,n,y,n,n,n,ATTARD,"185,000"
Sunday,March,27,2016,n,n,n,n,n,ATTARD,"185,000"
Sunday,March,27,2016,n,n,y,n,n,ATTARD,"750,000"
Sunday,March,27,2016,y,n,n,n,n,ATTARD,"210,000"
Sunday,March,27,2016,y,n,n,n,n,ATTARD,"196,000"
Sunday,March,27,2016,n,y,y,n,n,ATTARD,"295,000"
Sunday,March,27,2016,y,n,n,n,n,ATTARD,"155,000"
Sunday,March,27,2016,n,y,n,n,n,NaN,NaN
Sunday,March,27,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,NaN
Sunday,March,27,2016,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"150,000"
Sunday,March,27,2016,n,y,y,y,n,BAĦAR IĊ-ĊAGĦAQ,"229,000"
Sunday,March,27,2016,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"505,000"
Sunday,March,27,2016,y,n,n,n,n,BAĦRIJA,"205,350"
Sunday,March,27,2016,y,n,n,n,n,BALZAN,"200,000"
Sunday,March,27,2016,n,y,n,n,n,BALZAN,"269,000"
Sunday,March,27,2016,n,n,n,n,y,BALZAN,"370,000"
Sunday,March,27,2016,y,n,y,n,n,BALZAN,"170,000"
Sunday,March,27,2016,y,n,n,n,n,BALZAN,"185,000"
Sunday,March,27,2016,n,y,n,n,n,BALZAN,"220,000"
Sunday,March,27,2016,n,y,n,n,n,BIRGUMA,"132,000"
Sunday,March,27,2016,n,n,n,y,n,BIRGUMA,"690,000"
Sunday,March,27,2016,y,n,y,n,n,BIRGUMA,"305,000"
Sunday,March,27,2016,n,n,n,n,n,BIRGUMA,"479,000"
Sunday,March,27,2016,n,y,n,y,y,BIRKIRKARA,"290,000"
Sunday,March,27,2016,n,y,n,n,n,BIRKIRKARA,"177,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"395,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"91,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"146,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"138,000"
Sunday,March,27,2016,y,n,n,n,n,BIRKIRKARA,NaN
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"165,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"210,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"215,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"88,000"
Sunday,March,27,2016,n,n,n,n,n,BIRKIRKARA,"99,000"
Sunday,March,27,2016,y,n,n,n,n,BIRKIRKARA,"95,000"
Sunday,March,27,2016,n,n,n,n,y,BIRKIRKARA,"319,000"
Sunday,March,27,2016,n,n,y,n,n,BIRŻEBBUĠA,NaN
Sunday,March,27,2016,n,n,y,n,n,BIRŻEBBUĠA,"106,000"
Sunday,March,27,2016,n,n,n,n,n,BIRŻEBBUĠA,"650,000"
Sunday,March,27,2016,n,y,y,n,n,BIRŻEBBUĠA,"106,000"
Sunday,March,27,2016,n,n,y,n,n,BIRŻEBBUĠA,"106,000"
Sunday,March,27,2016,n,n,n,n,n,BIRŻEBBUĠA,"55,000"
Sunday,March,27,2016,y,n,n,n,n,BUĠIBBA,"85,000"
Sunday,March,27,2016,n,n,y,n,n,BUĠIBBA,"362,000"
Sunday,March,27,2016,y,y,n,n,n,BUĠIBBA,"123,000"
Sunday,March,27,2016,y,n,n,n,n,BUĠIBBA,"90,000"
Sunday,March,27,2016,y,n,n,n,n,BUĠIBBA,"110,000"
Sunday,March,27,2016,n,n,n,n,n,BUĠIBBA,"325,000"
Sunday,March,27,2016,n,n,y,n,n,BURMARRAD,"285,000"
Sunday,March,27,2016,n,n,y,n,n,BURMARRAD,"285,000"
Sunday,March,27,2016,n,n,n,n,n,NaN,"185,000"
Sunday,March,27,2016,n,n,n,n,n,COSPICUA ,"250,000"
Sunday,March,27,2016,n,n,n,n,n,COSPICUA ,"160,000"
Sunday,March,27,2016,y,n,n,n,n,COSPICUA ,"86,000"
Sunday,March,27,2016,n,n,n,n,n,COSPICUA ,"145,000"
Sunday,March,27,2016,n,n,n,n,n,COSPICUA ,"170,000"
Sunday,March,27,2016,y,n,n,n,n,COSPICUA ,"139,000"
Sunday,March,27,2016,n,n,n,n,n,COSPICUA ,"130,000"
Sunday,March,27,2016,n,n,y,n,n,DINGLI,"400,000"
Sunday,March,27,2016,n,y,n,n,n,DINGLI,"165,000"
Sunday,March,27,2016,n,n,y,n,y,FGURA,"175,000"
Sunday,March,27,2016,y,n,n,n,n,FGURA,"115,000"
Sunday,March,27,2016,n,n,y,n,n,FGURA,"295,000"
Sunday,March,27,2016,n,y,n,n,n,FGURA,"170,000"
Sunday,March,27,2016,y,n,n,n,n,FGURA,"125,000"
Sunday,March,27,2016,y,n,n,n,n,FGURA,"60,000"
Sunday,March,27,2016,n,n,n,n,n,FGURA,"175,000"
Sunday,March,27,2016,n,n,n,n,n,FGURA,"148,000"
Sunday,March,27,2016,n,n,n,n,n,FGURA,"182,000"
Sunday,March,27,2016,y,n,n,n,n,FGURA,"90,000"
Sunday,March,27,2016,y,n,n,n,n,FGURA,"110,000"
Sunday,March,27,2016,n,y,n,n,n,NaN,"165,000"
Sunday,March,27,2016,y,n,n,n,n,FLEUR-DE-LYS,"180,000"
Sunday,March,27,2016,n,n,n,n,n,FLORIANA,"455,000"
Sunday,March,27,2016,n,n,n,n,n,FLORIANA,"430,000"
Sunday,March,27,2016,n,n,n,n,n,FLORIANA,"1,250"
Sunday,March,27,2016,n,n,n,n,n,FLORIANA,"144,000"
Sunday,March,27,2016,y,n,n,n,n,GĦADIRA,NaN
Sunday,March,27,2016,y,n,n,n,n,GĦARGĦUR,"240,000"
Sunday,March,27,2016,y,n,y,n,n,GĦARGĦUR,"195,000"
Sunday,March,27,2016,n,n,n,n,y,GĦARGĦUR,"280,000"
Sunday,March,27,2016,n,y,n,n,n,GĦARGĦUR,"320,000"
Sunday,March,27,2016,n,y,y,n,n,GĦARGĦUR,"221,000"
Sunday,March,27,2016,n,n,y,n,n,GĦARGĦUR,"620,000"
Sunday,March,27,2016,y,n,n,n,n,GĦARGĦUR,"180,000"
Sunday,March,27,2016,n,y,y,n,n,GĦARGĦUR,"408,000"
Sunday,March,27,2016,y,n,y,n,n,GĦARGĦUR,"270,000"
Sunday,March,27,2016,n,n,n,n,n,GĦARGĦUR,"340,000"
Sunday,March,27,2016,n,n,n,n,n,GĦARGĦUR,"270,000"
Sunday,March,27,2016,n,n,y,y,y,GĦAXAQ,"268,000"
Sunday,March,27,2016,n,n,n,y,n,GOZO,"375,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,"180,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"63,500"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"63,000"
Sunday,March,27,2016,y,n,n,y,y,GOZO,"205,000"
Sunday,March,27,2016,y,y,y,n,n,GOZO,"65,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"68,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"85,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,NaN
Sunday,March,27,2016,n,n,n,n,n,GOZO,"300,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"88,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,"155,000"
Sunday,March,27,2016,n,n,y,n,n,GOZO,"10,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,NaN
Sunday,March,27,2016,n,n,y,y,n,GOZO,"365,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,"275,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"99,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"59,000"
Sunday,March,27,2016,y,y,n,n,n,GOZO,"122,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,"180,000"
Sunday,March,27,2016,n,n,n,n,n,GOZO,"106,000"
Sunday,March,27,2016,y,n,n,n,n,GOZO,"160,000"
