Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Monday,August,27,2018,n,y,n,n,n,ST JULIANS,"210,000"
Sunday,August,26,2018,n,n,n,n,n,NaN,NaN
Sunday,August,26,2018,n,n,n,n,n,ATTARD,"415,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"350,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"285,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"238,000"
Sunday,August,26,2018,n,y,n,n,n,ATTARD,"345,000"
Sunday,August,26,2018,n,y,y,n,n,ATTARD,"550,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"230,000"
Sunday,August,26,2018,n,n,n,y,n,ATTARD,NaN
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"250,000"
Sunday,August,26,2018,n,n,y,n,n,ATTARD,NaN
Sunday,August,26,2018,n,n,n,n,n,ATTARD,"800,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"425,000"
Sunday,August,26,2018,y,n,n,n,n,ATTARD,"210,000"
Sunday,August,26,2018,n,y,n,n,n,ATTARD,"249,000"
Sunday,August,26,2018,n,y,y,n,n,ATTARD,"430,000"
Sunday,August,26,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"200,000"
Sunday,August,26,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"310,000"
Sunday,August,26,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"200,000"
Sunday,August,26,2018,y,n,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"310,000"
Sunday,August,26,2018,y,n,n,n,n,BAĦRIJA,"250,000"
Sunday,August,26,2018,n,n,y,y,n,BALZAN,NaN
Sunday,August,26,2018,y,n,n,n,n,BALZAN,"318,000"
Sunday,August,26,2018,n,n,n,n,n,BALZAN,"450,000"
Sunday,August,26,2018,n,n,y,y,n,BALZAN,NaN
Sunday,August,26,2018,y,n,y,n,n,BALZAN,"297,000"
Sunday,August,26,2018,n,n,n,n,n,BALZAN,"775,000"
Sunday,August,26,2018,n,n,y,y,n,BIDNIJA,"1,350"
Sunday,August,26,2018,n,n,n,n,n,BIRGU,"638,000"
Sunday,August,26,2018,y,n,n,n,n,BIRGU,"485,000"
Sunday,August,26,2018,n,n,y,y,y,BIRGUMA,"1,450"
Sunday,August,26,2018,n,y,y,n,y,BIRKIRKARA,"395,000"
Sunday,August,26,2018,n,y,n,n,n,BIRKIRKARA,NaN
Sunday,August,26,2018,n,n,y,y,n,BIRKIRKARA,"620,000"
Sunday,August,26,2018,y,n,n,n,n,BIRKIRKARA,"140,000"
Sunday,August,26,2018,n,n,n,n,n,BIRKIRKARA,"250,000"
Sunday,August,26,2018,n,y,n,n,n,BIRKIRKARA,"70,000"
Sunday,August,26,2018,n,n,n,n,n,BIRKIRKARA,"389,000"
Sunday,August,26,2018,y,n,n,n,n,BIRKIRKARA,"159,000"
Sunday,August,26,2018,n,y,n,n,n,BIRKIRKARA,"290,000"
Sunday,August,26,2018,n,n,n,y,y,BIRKIRKARA,"385,000"
Sunday,August,26,2018,n,n,n,n,n,BIRKIRKARA,"155,000"
Sunday,August,26,2018,n,n,y,n,n,BIRŻEBBUĠA,"18,000"
Sunday,August,26,2018,n,y,n,n,n,BIRŻEBBUĠA,"188,000"
Sunday,August,26,2018,n,n,n,n,n,BIRŻEBBUĠA,"115,000"
Sunday,August,26,2018,n,y,n,n,n,BIRŻEBBUĠA,"128,000"
Sunday,August,26,2018,n,n,n,n,n,BIRŻEBBUĠA,"330,000"
Sunday,August,26,2018,y,n,n,n,n,BIRŻEBBUĠA,"185,000"
Sunday,August,26,2018,y,n,y,n,n,BIRŻEBBUĠA,"197,000"
Sunday,August,26,2018,n,n,n,n,n,BIRŻEBBUĠA,"585,000"
Sunday,August,26,2018,n,n,n,n,n,BLATA L-BAJDA,"320,000"
Sunday,August,26,2018,y,n,n,n,n,BUĠIBBA,"149,000"
Sunday,August,26,2018,n,y,n,n,n,BUĠIBBA,"240,000"
Sunday,August,26,2018,n,n,n,n,n,BUĠIBBA,NaN
Sunday,August,26,2018,n,n,n,n,n,COSPICUA ,"289,000"
Sunday,August,26,2018,n,y,n,n,n,COSPICUA,"260,000"
Sunday,August,26,2018,n,y,n,n,n,COSPICUA,"159,000"
Sunday,August,26,2018,y,n,n,n,n,FGURA,"145,000"
Sunday,August,26,2018,n,y,y,n,n,FGURA,"229,000"
Sunday,August,26,2018,n,y,n,n,n,FLORIANA,"180,000"
Sunday,August,26,2018,y,n,n,n,n,GĦARGĦUR,"210,000"
Sunday,August,26,2018,n,y,y,n,n,GĦARGĦUR,"428,000"
Sunday,August,26,2018,y,n,y,n,n,GĦARGĦUR,"426,000"
Sunday,August,26,2018,n,y,y,n,n,GĦARGĦUR,"399,000"
Sunday,August,26,2018,y,n,n,n,n,GĦARGĦUR,"319,000"
Sunday,August,26,2018,n,n,n,n,n,GĦARGĦUR,NaN
Sunday,August,26,2018,n,n,n,n,n,GĦARGĦUR,"355,000"
Sunday,August,26,2018,n,n,n,n,n,GĦARGĦUR,"430,000"
Sunday,August,26,2018,n,n,y,n,n,GĦARGĦUR,"520,000"
Sunday,August,26,2018,y,n,n,n,n,GĦARGĦUR,"245,000"
Sunday,August,26,2018,n,n,y,y,y,GĦARGĦUR,"6,300"
Sunday,August,26,2018,n,n,n,n,n,GĦAXAQ,"50,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,"120,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,"120,000"
Sunday,August,26,2018,n,n,n,y,y,GOZO,"525,000"
Sunday,August,26,2018,y,n,n,y,n,GOZO,"135,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"110,000"
Sunday,August,26,2018,n,y,n,n,n,GOZO,"139,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,"150,000"
Sunday,August,26,2018,n,y,n,y,n,GOZO,"140,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"100,000"
Sunday,August,26,2018,n,n,n,y,y,GOZO,"360,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,"108,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,"153,000"
Sunday,August,26,2018,n,n,n,y,n,GOZO,"340,000"
Sunday,August,26,2018,n,n,y,n,n,GOZO,NaN
Sunday,August,26,2018,n,n,n,y,n,GOZO,"525,000"
Sunday,August,26,2018,n,n,y,n,n,GOZO,"258,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"85,000"
Sunday,August,26,2018,n,n,y,y,n,GOZO,NaN
Sunday,August,26,2018,n,n,n,y,n,GOZO,NaN
Sunday,August,26,2018,y,n,n,n,n,GOZO,"135,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"138,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"138,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"245,000"
Sunday,August,26,2018,y,n,n,n,n,GOZO,NaN
Sunday,August,26,2018,y,n,n,n,n,GOZO,NaN
Sunday,August,26,2018,y,n,n,y,n,GOZO,"225,000"
Sunday,August,26,2018,n,n,n,y,n,GOZO,"440,000"
Sunday,August,26,2018,n,n,n,y,n,GOZO,"365,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"101,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"70,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,"225,000"
Sunday,August,26,2018,n,n,n,y,y,GOZO,"250,000"
Sunday,August,26,2018,n,n,n,n,n,GOZO,NaN
Sunday,August,26,2018,n,n,n,n,n,GUARDAMANGIA,"230,000"
Sunday,August,26,2018,y,n,n,n,n,GUARDAMANGIA,"130,000"
Sunday,August,26,2018,y,n,n,n,n, GUARDAMANGIA,"202,000"
Sunday,August,26,2018,y,n,n,n,n,GUARDAMANGIA,"169,000"
Sunday,August,26,2018,n,y,n,n,n,GUARDAMANGIA,"210,000"
Sunday,August,26,2018,n,n,n,n,n,GUDJA,"695,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"215,000"
Sunday,August,26,2018,n,n,n,n,n,GŻIRA,"390,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"200,000"
Sunday,August,26,2018,n,n,n,n,n,GŻIRA,"245,000"
Sunday,August,26,2018,n,n,n,n,n,GŻIRA,"182,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"230,000"
Sunday,August,26,2018,n,y,n,n,n,GŻIRA,"320,000"
Sunday,August,26,2018,y,n,y,n,n,GŻIRA,"290,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"240,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"280,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"265,000"
Sunday,August,26,2018,y,n,n,n,n,GŻIRA,"260,000"
Sunday,August,26,2018,n,n,n,n,n,GŻIRA,NaN
Sunday,August,26,2018,n,y,n,n,n,ĦAMRUN,"160,000"
Sunday,August,26,2018,n,y,n,n,n,ĦAMRUN,"160,000"
Sunday,August,26,2018,n,n,n,n,n,ĦAMRUN,NaN
Sunday,August,26,2018,n,y,n,n,n,ĦAMRUN,"175,000"
