Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Tuesday,June,13,2017,n,n,y,y,n,GOZO,"589,000"
Tuesday,June,13,2017,y,n,n,n,n,PORTOMASO,"375,000"
Tuesday,June,13,2017,y,n,n,n,n,SLIEMA,"285,000"
Tuesday,June,13,2017,n,n,n,n,n,SLIEMA,"895,000"
Tuesday,June,13,2017,n,n,y,n,n,SLIEMA,"1,750"
Tuesday,June,13,2017,n,n,n,n,n,ST JULIANS,"735,000"
Tuesday,June,13,2017,y,n,n,y,n,ST JULIANS,"425,000"
Sunday,June,11,2017,n,n,n,n,n,NaN,NaN
Sunday,June,11,2017,n,n,n,n,n,NaN,NaN
Sunday,June,11,2017,n,n,y,n,y,ATTARD,"635,000"
Sunday,June,11,2017,n,n,n,y,n,ATTARD,"840,000"
Sunday,June,11,2017,n,n,n,n,y,ATTARD,"840,000"
Sunday,June,11,2017,n,y,y,n,n,ATTARD,"318,900"
Sunday,June,11,2017,y,n,n,n,n,ATTARD,"230,000"
Sunday,June,11,2017,n,n,n,n,n,ATTARD,"320,000"
Sunday,June,11,2017,n,y,n,n,n,NaN,NaN
Sunday,June,11,2017,n,n,n,n,n,BAĦAR IĊ- ĊAGĦAQ,"2,700"
Sunday,June,11,2017,n,n,y,n,n,BAĦAR IĊ-ĊAGĦAQ,"230,000"
Sunday,June,11,2017,n,y,n,n,n,BAĦAR IĊ-ĊAGĦAQ,"325,000"
Sunday,June,11,2017,y,n,n,n,n,BALZAN,"195,000"
Sunday,June,11,2017,n,n,n,n,n,BALZAN,"510,000"
Sunday,June,11,2017,y,n,n,n,n,BALZAN,"185,000"
Sunday,June,11,2017,n,n,y,n,n,BALZAN,"200,000"
Sunday,June,11,2017,n,n,n,n,y,BALZAN,"265,500"
Sunday,June,11,2017,n,n,y,y,n,BIDNIJA,"1,300"
Sunday,June,11,2017,n,n,n,y,n,BIDNIJA,"2,200"
Sunday,June,11,2017,n,y,n,y,n,BIDNIJA,NaN
Sunday,June,11,2017,y,n,n,n,n,BIRKIRKARA,"97,000"
Sunday,June,11,2017,n,n,n,n,n,BIRKIRKARA,"810,000"
Sunday,June,11,2017,n,n,n,n,n,BIRKIRKARA,"128,000"
Sunday,June,11,2017,n,n,n,n,y,BIRKIRKARA,"250,000"
Sunday,June,11,2017,y,n,n,n,n,BIRKIRKARA,"160,000"
Sunday,June,11,2017,n,y,n,n,n,BIRKIRKARA,NaN
Sunday,June,11,2017,n,n,n,n,y,BIRKIRKARA,"639,000"
Sunday,June,11,2017,n,n,n,n,n,BIRKIRKARA,"380,000"
Sunday,June,11,2017,n,n,n,n,y,BIRKIRKARA,"200,000"
Sunday,June,11,2017,n,n,y,n,n,BIRKIRKARA,"281,000"
Sunday,June,11,2017,n,n,y,n,n,BIRKIRKARA,"118,000"
Sunday,June,11,2017,n,n,n,n,n,BIRŻEBBUĠA,"224,000"
Sunday,June,11,2017,y,n,n,n,n,BIRŻEBBUĠA,"162,900"
Sunday,June,11,2017,n,y,y,n,n,BIRŻEBBUĠA,"278,000"
Sunday,June,11,2017,y,n,n,n,n,BIRŻEBBUĠA,"70,000"
Sunday,June,11,2017,y,n,n,n,n,BIRŻEBBUĠA,"153,000"
Sunday,June,11,2017,y,y,n,n,n,BIRŻEBBUĠA,"129,000"
Sunday,June,11,2017,y,n,n,n,n,BUĠIBBA,"92,3000"
